id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
6021,1,1,1,0,0,0,0,0,0,9586,11541,8643,0,0,0,0,0,0,350,364,275,0,0,0,0,0,0,6021,0,0,1,-1,-1,-1,-1,-1,-1,6021,3,2,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6023,1,1,1,0,0,0,0,0,0,10555,12344,11995,0,0,0,0,0,0,352,370,317,0,0,0,0,0,0,6023,0,0,0,-1,-1,-1,-1,-1,-1,6023,3,2,4,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1
6025,1,1,1,0,0,0,0,0,0,12031,12905,7243,0,0,0,0,0,0,462,410,217,0,0,0,0,0,0,6025,0,0,0,-1,-1,-1,-1,-1,-1,6025,5,5,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6026,1,1,1,0,0,0,0,0,0,12264,12584,12748,0,0,0,0,0,0,379,307,286,0,0,0,0,0,0,6026,0,0,1,-1,-1,-1,-1,-1,-1,6026,4,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6030,1,1,0,0,0,0,0,0,0,22036,16084,0,0,0,0,0,0,0,655,405,0,0,0,0,0,0,0,6030,0,0,-1,-1,-1,-1,-1,-1,-1,6030,7,7,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
6042,1,1,1,0,0,0,0,0,0,19921,11889,3551,0,0,0,0,0,0,686,301,68,0,0,0,0,0,0,6042,0,0,0,-1,-1,-1,-1,-1,-1,6042,5,1,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6048,1,1,1,0,0,0,0,0,0,9488,15727,12614,0,0,0,0,0,0,282,471,301,0,0,0,0,0,0,6048,1,0,0,-1,-1,-1,-1,-1,-1,6048,1,10,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6053,1,1,1,1,0,0,0,0,0,9172,11117,11702,5267,0,0,0,0,0,286,301,309,101,0,0,0,0,0,6053,0,0,0,0,-1,-1,-1,-1,-1,6053,1,2,1,2,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6056,1,1,1,1,0,0,0,0,0,8341,10459,9713,6608,0,0,0,0,0,282,303,276,153,0,0,0,0,0,6056,0,1,0,0,-1,-1,-1,-1,-1,6056,1,2,1,1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1
6059,1,1,1,1,0,0,0,0,0,10710,12104,11717,0,0,0,0,0,0,435,330,280,12,0,0,0,0,0,6059,0,0,0,0,-1,-1,-1,-1,-1,6059,2,2,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1
6062,1,1,1,0,0,0,0,0,0,8144,15557,10518,0,0,0,0,0,0,263,536,279,0,0,0,0,0,0,6062,0,0,0,-1,-1,-1,-1,-1,-1,6062,1,11,8,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6069,1,1,1,0,0,0,0,0,0,14346,11913,10880,0,0,0,0,0,0,489,330,249,0,0,0,0,0,0,6069,0,0,0,-1,-1,-1,-1,-1,-1,6069,9,2,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6070,1,1,0,0,0,0,0,0,0,17234,14814,0,0,0,0,0,0,0,679,441,0,0,0,0,0,0,0,6070,0,1,-1,-1,-1,-1,-1,-1,-1,6070,8,5,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
6072,1,1,1,0,0,0,0,0,0,9807,12430,16305,0,0,0,0,0,0,273,303,469,0,0,0,0,0,0,6072,0,0,1,-1,-1,-1,-1,-1,-1,6072,1,1,6,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6076,1,1,1,1,0,0,0,0,0,12338,7874,10914,6336,0,0,0,0,0,382,285,268,146,0,0,0,0,0,6076,0,1,1,1,-1,-1,-1,-1,-1,6076,3,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6088,1,1,1,1,1,0,0,0,0,10092,14596,9975,12333,8105,0,0,0,0,351,517,423,389,212,0,0,0,0,6088,0,0,4,0,0,-1,-1,-1,-1,6088,3,4,5,3,3,-1,-1,-1,-1,0,1,0,1,0,-1,-1,-1,-1
6110,1,1,1,1,0,0,0,0,0,9350,11862,10477,4941,0,0,0,0,0,290,313,294,100,0,0,0,0,0,6110,0,1,2,0,-1,-1,-1,-1,-1,6110,1,2,2,2,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6113,1,1,1,1,1,0,0,0,0,9182,12201,11320,11812,11968,0,0,0,0,344,423,333,417,374,0,0,0,0,6113,1,0,0,0,0,-1,-1,-1,-1,6113,5,8,3,7,9,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
6129,1,1,1,0,0,0,0,0,0,10587,15551,11073,0,0,0,0,0,0,320,454,258,0,0,0,0,0,0,6129,0,1,7,-1,-1,-1,-1,-1,-1,6129,1,6,4,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6130,1,1,1,1,0,0,0,0,0,10087,12393,11872,2901,0,0,0,0,0,300,318,285,67,0,0,0,0,0,6130,0,0,0,0,-1,-1,-1,-1,-1,6130,2,2,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6131,1,1,0,0,0,0,0,0,0,16814,14865,0,0,0,0,0,0,0,685,417,0,0,0,0,0,0,0,6131,0,0,-1,-1,-1,-1,-1,-1,-1,6131,7,8,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
6132,1,1,1,0,0,0,0,0,0,15225,9614,11415,0,0,0,0,0,0,531,267,262,0,0,0,0,0,0,6132,0,0,0,-1,-1,-1,-1,-1,-1,6132,4,1,5,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6144,1,1,1,0,0,0,0,0,0,11874,11131,6738,0,0,0,0,0,0,473,386,186,0,0,0,0,0,0,6144,0,0,0,-1,-1,-1,-1,-1,-1,6144,8,5,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6147,1,1,1,1,0,0,0,0,0,9392,10654,10648,2711,0,0,0,0,0,298,301,322,58,0,0,0,0,0,6147,0,0,0,0,-1,-1,-1,-1,-1,6147,1,1,2,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6151,1,1,1,1,0,0,0,0,0,7247,10437,8863,5713,0,0,0,0,0,271,304,262,125,0,0,0,0,0,6151,0,0,0,0,-1,-1,-1,-1,-1,6151,1,2,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6163,1,1,1,1,1,1,0,0,0,9000,16301,13131,11676,13741,4989,0,0,0,276,432,313,276,423,98,0,0,0,6163,0,0,0,0,0,0,-1,-1,-1,6163,1,5,1,1,5,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
6166,1,1,0,0,0,0,0,0,0,18232,21766,0,0,0,0,0,0,0,528,575,0,0,0,0,0,0,0,6166,0,2,-1,-1,-1,-1,-1,-1,-1,6166,5,4,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1
6172,1,1,1,0,0,0,0,0,0,10468,13050,11588,0,0,0,0,0,0,379,387,260,0,0,0,0,0,0,6172,0,0,0,-1,-1,-1,-1,-1,-1,6172,3,5,2,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6174,1,1,1,0,0,0,0,0,0,8754,12536,11025,0,0,0,0,0,0,304,434,247,0,0,0,0,0,0,6174,0,0,0,-1,-1,-1,-1,-1,-1,6174,2,5,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6191,1,1,1,0,0,0,0,0,0,10557,11148,10546,0,0,0,0,0,0,349,308,273,0,0,0,0,0,0,6191,0,0,0,-1,-1,-1,-1,-1,-1,6191,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6192,1,1,0,0,0,0,0,0,0,17952,14100,0,0,0,0,0,0,0,706,367,0,0,0,0,0,0,0,6192,0,0,-1,-1,-1,-1,-1,-1,-1,6192,7,2,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1
6195,1,1,1,0,0,0,0,0,0,11674,12296,8833,0,0,0,0,0,0,401,351,252,0,0,0,0,0,0,6195,0,0,0,-1,-1,-1,-1,-1,-1,6195,4,4,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6196,1,1,1,0,0,0,0,0,0,11985,12242,12311,0,0,0,0,0,0,387,332,314,0,0,0,0,0,0,6196,1,1,0,-1,-1,-1,-1,-1,-1,6196,7,3,4,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6197,1,1,1,1,1,1,0,0,0,1373,13710,14393,13358,13372,13073,0,0,0,263,411,323,335,349,366,0,0,0,6197,0,0,0,1,0,0,-1,-1,-1,6197,1,7,2,2,2,3,0,-1,-1,0,0,0,0,0,0,0,-1,-1
6201,1,1,1,0,0,0,0,0,0,11348,14496,14583,0,0,0,0,0,0,288,373,308,0,0,0,0,0,0,6201,0,0,0,-1,-1,-1,-1,-1,-1,6201,1,3,4,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6222,1,1,1,0,0,0,0,0,0,13789,12792,8179,0,0,0,0,0,0,380,336,263,0,0,0,0,0,0,6222,0,0,0,-1,-1,-1,-1,-1,-1,6222,4,3,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6225,1,1,1,0,0,0,0,0,0,18634,8805,5013,0,0,0,0,0,0,667,280,95,0,0,0,0,0,0,6225,0,0,0,-1,-1,-1,-1,-1,-1,6225,8,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6237,1,1,1,0,0,0,0,0,0,13255,10947,10028,0,0,0,0,0,0,462,269,204,0,0,0,0,0,0,6237,0,0,0,-1,-1,-1,-1,-1,-1,6237,3,1,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6249,1,1,1,0,0,0,0,0,0,8078,15658,13074,0,0,0,0,0,0,264,454,333,0,0,0,0,0,0,6249,0,1,2,-1,-1,-1,-1,-1,-1,6249,1,6,4,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1
6260,1,1,0,0,0,0,0,0,0,18568,14813,0,0,0,0,0,0,0,641,419,0,0,0,0,0,0,0,6260,1,0,-1,-1,-1,-1,-1,-1,-1,6260,15,9,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
6271,1,1,1,0,0,0,0,0,0,8241,13040,10935,0,0,0,0,0,0,273,415,243,0,0,0,0,0,0,6271,0,0,0,-1,-1,-1,-1,-1,-1,6271,1,5,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6286,1,1,1,1,0,0,0,0,0,8751,11062,10657,791,0,0,0,0,0,329,313,280,21,0,0,0,0,0,6286,0,0,0,0,-1,-1,-1,-1,-1,6286,2,2,1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6293,1,1,1,1,1,1,0,0,0,8863,10984,10027,11120,10910,8235,0,0,0,329,292,274,333,337,195,0,0,0,6293,0,0,0,2,0,0,-1,-1,-1,6293,3,1,1,2,2,2,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
6295,1,1,1,1,1,1,0,0,0,8957,11004,9505,9704,9215,5406,0,0,0,329,345,278,341,310,151,0,0,0,6295,0,0,0,0,0,0,-1,-1,-1,6295,3,4,1,2,3,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
6296,1,1,1,0,0,0,0,0,0,8463,12761,11499,0,0,0,0,0,0,295,422,275,0,0,0,0,0,0,6296,0,0,0,-1,-1,-1,-1,-1,-1,6296,2,5,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6303,1,1,1,0,0,0,0,0,0,9261,12183,7495,0,0,0,0,0,0,345,442,216,0,0,0,0,0,0,6303,0,0,0,-1,-1,-1,-1,-1,-1,6303,4,5,5,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6310,1,1,1,0,0,0,0,0,0,11921,9178,10171,0,0,0,0,0,0,336,286,277,0,0,0,0,0,0,6310,0,0,0,-1,-1,-1,-1,-1,-1,6310,1,2,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6311,1,1,1,0,0,0,0,0,0,15684,14488,7791,0,0,0,0,0,0,468,376,143,0,0,0,0,0,0,6311,0,0,0,-1,-1,-1,-1,-1,-1,6311,7,3,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6312,1,1,1,0,0,0,0,0,0,16847,13671,1406,0,0,0,0,0,0,577,395,41,0,0,0,0,0,0,6312,0,0,0,-1,-1,-1,-1,-1,-1,6312,7,3,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6315,1,1,0,0,0,0,0,0,0,18349,15458,0,0,0,0,0,0,0,626,416,0,0,0,0,0,0,0,6315,0,0,-1,-1,-1,-1,-1,-1,-1,6315,3,4,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
6317,1,1,1,0,0,0,0,0,0,12101,9822,8771,0,0,0,0,0,0,440,288,277,0,0,0,0,0,0,6317,0,0,2,-1,-1,-1,-1,-1,-1,6317,4,2,2,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6318,1,1,1,0,0,0,0,0,0,8677,13522,11548,0,0,0,0,0,0,305,385,274,0,0,0,0,0,0,6318,0,0,0,-1,-1,-1,-1,-1,-1,6318,3,4,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6319,1,1,1,0,0,0,0,0,0,18490,11016,5168,0,0,0,0,0,0,632,274,98,0,0,0,0,0,0,6319,0,0,0,-1,-1,-1,-1,-1,-1,6319,6,1,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6320,1,1,1,0,0,0,0,0,0,8624,10844,8836,0,0,0,0,0,0,361,391,244,0,0,0,0,0,0,6320,0,0,2,-1,-1,-1,-1,-1,-1,6320,3,4,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6327,1,1,1,1,0,0,0,0,0,9517,12539,10390,2666,0,0,0,0,0,282,327,271,51,0,0,0,0,0,6327,0,0,1,0,-1,-1,-1,-1,-1,6327,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
6328,1,1,1,0,0,0,0,0,0,13933,9324,5140,0,0,0,0,0,0,505,283,112,0,0,0,0,0,0,6328,0,0,0,-1,-1,-1,-1,-1,-1,6328,7,2,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6329,1,1,1,1,1,0,0,0,0,12382,14797,12622,15105,15821,0,0,0,0,362,361,271,400,417,0,0,0,0,6329,1,0,0,1,3,-1,-1,-1,-1,6329,3,4,1,4,5,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
6331,1,1,1,0,0,0,0,0,0,8345,12671,11655,0,0,0,0,0,0,300,413,282,0,0,0,0,0,0,6331,0,0,0,-1,-1,-1,-1,-1,-1,6331,2,5,7,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6338,1,1,1,0,0,0,0,0,0,19327,10844,4759,0,0,0,0,0,0,614,277,102,0,0,0,0,0,0,6338,0,0,0,-1,-1,-1,-1,-1,-1,6338,3,1,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6343,1,1,1,0,0,0,0,0,0,7171,12150,8253,0,0,0,0,0,0,273,451,274,0,0,0,0,0,0,6343,0,4,0,-1,-1,-1,-1,-1,-1,6343,1,4,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6348,1,1,1,0,0,0,0,0,0,9242,13662,7814,0,0,0,0,0,0,330,424,220,0,0,0,0,0,0,6348,0,0,1,-1,-1,-1,-1,-1,-1,6348,2,5,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6352,1,1,1,1,1,1,0,0,0,9203,11568,11738,15777,12384,4372,0,0,0,303,271,302,437,322,84,0,0,0,6352,0,0,0,0,0,0,-1,-1,-1,6352,1,1,2,3,2,1,-1,-1,-1,0,0,0,1,0,0,-1,-1,-1
6361,1,1,1,0,0,0,0,0,0,17255,11176,7105,0,0,0,0,0,0,532,298,134,0,0,0,0,0,0,6361,0,0,0,-1,-1,-1,-1,-1,-1,6361,5,2,2,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1
6365,1,1,1,0,0,0,0,0,0,12538,9393,10300,0,0,0,0,0,0,426,273,267,0,0,0,0,0,0,6365,0,0,0,-1,-1,-1,-1,-1,-1,6365,5,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6370,1,1,1,0,0,0,0,0,0,7732,11744,10030,0,0,0,0,0,0,296,416,265,0,0,0,0,0,0,6370,0,0,0,-1,-1,-1,-1,-1,-1,6370,2,4,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6377,1,1,0,0,0,0,0,0,0,16843,13294,0,0,0,0,0,0,0,631,423,0,0,0,0,0,0,0,6377,0,2,-1,-1,-1,-1,-1,-1,-1,6377,9,4,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
6382,1,1,1,0,0,0,0,0,0,11268,8239,8715,0,0,0,0,0,0,389,368,230,0,0,0,0,0,0,6382,0,0,0,-1,-1,-1,-1,-1,-1,6382,3,1,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6383,1,1,1,0,0,0,0,0,0,12610,11819,10542,0,0,0,0,0,0,417,315,258,0,0,0,0,0,0,6383,0,0,0,-1,-1,-1,-1,-1,-1,6383,5,1,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6387,1,1,1,0,0,0,0,0,0,12885,9495,7789,0,0,0,0,0,0,481,344,190,0,0,0,0,0,0,6387,0,0,0,-1,-1,-1,-1,-1,-1,6387,7,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6392,1,1,1,0,0,0,0,0,0,11390,9567,7054,0,0,0,0,0,0,405,320,236,0,0,0,0,0,0,6392,0,0,0,-1,-1,-1,-1,-1,-1,6392,3,2,4,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6397,1,1,0,0,0,0,0,0,0,18228,11961,0,0,0,0,0,0,0,713,361,0,0,0,0,0,0,0,6397,0,0,-1,-1,-1,-1,-1,-1,-1,6397,8,6,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
6406,1,1,1,0,0,0,0,0,0,16335,11631,24,0,0,0,0,0,0,470,288,236,0,0,0,0,0,0,6406,0,0,0,-1,-1,-1,-1,-1,-1,6406,6,1,2,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6409,1,1,1,0,0,0,0,0,0,9107,13682,8099,0,0,0,0,0,0,318,436,196,0,0,0,0,0,0,6409,0,0,0,-1,-1,-1,-1,-1,-1,6409,2,4,5,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6412,1,1,0,0,0,0,0,0,0,18162,14815,0,0,0,0,0,0,0,594,403,0,0,0,0,0,0,0,6412,1,4,-1,-1,-1,-1,-1,-1,-1,6412,8,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
6413,1,1,1,0,0,0,0,0,0,8729,11901,11457,0,0,0,0,0,0,274,416,296,0,0,0,0,0,0,6413,0,0,0,-1,-1,-1,-1,-1,-1,6413,1,5,4,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6415,1,1,1,0,0,0,0,0,0,13396,11744,8338,0,0,0,0,0,0,401,296,225,0,0,0,0,0,0,6415,0,0,0,-1,-1,-1,-1,-1,-1,6415,5,2,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6416,1,1,1,0,0,0,0,0,0,15293,12489,2219,0,0,0,0,0,0,483,366,53,0,0,0,0,0,0,6416,0,0,0,-1,-1,-1,-1,-1,-1,6416,2,2,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6418,1,1,1,0,0,0,0,0,0,18629,11631,1848,0,0,0,0,0,0,605,340,46,0,0,0,0,0,0,6418,1,1,0,-1,-1,-1,-1,-1,-1,6418,6,3,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6423,1,1,1,0,0,0,0,0,0,13455,8945,10682,0,0,0,0,0,0,427,278,277,0,0,0,0,0,0,6423,0,0,0,-1,-1,-1,-1,-1,-1,6423,3,1,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6433,1,1,1,0,0,0,0,0,0,19760,11603,1600,0,0,0,0,0,0,672,269,36,0,0,0,0,0,0,6433,0,0,1,-1,-1,-1,-1,-1,-1,6433,3,1,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6438,1,1,1,0,0,0,0,0,0,14635,11543,6706,0,0,0,0,0,0,456,373,123,0,0,0,0,0,0,6438,2,1,0,-1,-1,-1,-1,-1,-1,6438,4,3,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6451,1,1,1,0,0,0,0,0,0,9750,13001,9848,0,0,0,0,0,0,295,424,223,0,0,0,0,0,0,6451,0,0,0,-1,-1,-1,-1,-1,-1,6451,1,7,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6455,1,1,1,0,0,0,0,0,0,15343,11425,7903,0,0,0,0,0,0,452,275,155,0,0,0,0,0,0,6455,3,0,0,-1,-1,-1,-1,-1,-1,6455,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6456,1,1,1,0,0,0,0,0,0,11093,10378,9631,0,0,0,0,0,0,353,304,234,0,0,0,0,0,0,6456,0,0,0,-1,-1,-1,-1,-1,-1,6456,4,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6458,1,1,1,0,0,0,0,0,0,9222,12738,6725,0,0,0,0,0,0,330,464,169,0,0,0,0,0,0,6458,0,0,0,-1,-1,-1,-1,-1,-1,6458,2,9,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6459,1,1,1,1,1,0,0,0,0,9530,12257,14793,12273,6895,0,0,0,0,318,417,489,348,146,0,0,0,0,6459,0,0,0,0,0,-1,-1,-1,-1,6459,3,9,6,1,4,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
6464,1,1,1,0,0,0,0,0,0,16873,9194,5304,0,0,0,0,0,0,629,270,116,0,0,0,0,0,0,6464,0,0,0,-1,-1,-1,-1,-1,-1,6464,7,1,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6471,1,1,1,0,0,0,0,0,0,9690,10482,9180,0,0,0,0,0,0,327,368,280,0,0,0,0,0,0,6471,0,4,1,-1,-1,-1,-1,-1,-1,6471,2,4,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6474,1,1,1,0,0,0,0,0,0,11517,9817,7781,0,0,0,0,0,0,380,353,216,0,0,0,0,0,0,6474,0,1,0,-1,-1,-1,-1,-1,-1,6474,4,4,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6478,1,1,1,0,0,0,0,0,0,13639,7713,3930,0,0,0,0,0,0,513,271,131,0,0,0,0,0,0,6478,0,0,0,-1,-1,-1,-1,-1,-1,6478,6,1,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
6480,1,1,1,0,0,0,0,0,0,9100,12099,9419,0,0,0,0,0,0,285,468,217,0,0,0,0,0,0,6480,0,0,0,-1,-1,-1,-1,-1,-1,6480,1,6,4,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6483,1,1,1,0,0,0,0,0,0,8204,10029,14853,0,0,0,0,0,0,276,278,415,0,0,0,0,0,0,6483,0,0,0,-1,-1,-1,-1,-1,-1,6483,1,1,9,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6491,1,1,1,0,0,0,0,0,0,8645,10928,9500,0,0,0,0,0,0,311,334,269,0,0,0,0,0,0,6491,0,0,0,-1,-1,-1,-1,-1,-1,6491,3,3,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6497,1,1,1,0,0,0,0,0,0,13558,11441,6679,0,0,0,0,0,0,449,340,123,0,0,0,0,0,0,6497,0,0,0,-1,-1,-1,-1,-1,-1,6497,5,2,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
6499,1,1,1,0,0,0,0,0,0,8013,14980,5825,0,0,0,0,0,0,321,513,140,0,0,0,0,0,0,6499,1,0,0,-1,-1,-1,-1,-1,-1,6499,3,5,1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1
6500,1,1,0,0,0,0,0,0,0,9940,20300,0,0,0,0,0,0,0,297,652,0,0,0,0,0,0,0,6500,0,0,-1,-1,-1,-1,-1,-1,-1,6500,1,8,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
6504,1,1,0,0,0,0,0,0,0,16402,12107,0,0,0,0,0,0,0,597,421,0,0,0,0,0,0,0,6504,0,0,-1,-1,-1,-1,-1,-1,-1,6504,5,4,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
6507,1,1,1,0,0,0,0,0,0,14014,9823,3383,0,0,0,0,0,0,596,310,80,0,0,0,0,0,0,6507,0,1,0,-1,-1,-1,-1,-1,-1,6507,7,1,1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
