,index,id,Status,gynecological_status,patio,given_birthdate,lactation,milk_days,number_mastitis_lactation_1,number_mastitis_lactation_2,number_mastitis_lactation_3,number_mastitis_lactation_4,number_mastitis_lactation_5,number_mastitis_lactation_6,number_mastitis_lactation_7,number_mastitis_lactation_8,number_mastitis_lactation_9,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
2747,2778,10911,milking,labor,21,8/9/2019,2,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10098,0,0,0,0,0,0,0,0,281,16,0,0,0,0,0,0,0,10911,0,0,-1,-1,-1,-1,-1,-1,-1,10911,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2748,2779,10912,dry,pregnacy,86,8/9/2019,1,319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8650,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,10912,0,-1,-1,-1,-1,-1,-1,-1,-1,10912,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2749,2780,10915,milking,pregnacy,30,8/10/2019,1,370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8152,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,10915,0,-1,-1,-1,-1,-1,-1,-1,-1,10915,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2750,2781,10917,milking,pregnacy,12,8/10/2019,1,249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7120,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,10917,0,-1,-1,-1,-1,-1,-1,-1,-1,10917,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2751,2782,10918,milking,pregnacy,16,8/11/2019,1,325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11406,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,10918,0,-1,-1,-1,-1,-1,-1,-1,-1,10918,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2752,2783,10922,milking,pregnacy,16,8/11/2019,1,327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11537,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,10922,0,-1,-1,-1,-1,-1,-1,-1,-1,10922,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2753,2784,10923,dry,pregnacy,84,8/11/2019,1,274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6705,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,10923,0,-1,-1,-1,-1,-1,-1,-1,-1,10923,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2754,2785,10926,milking,pregnacy,30,8/12/2019,1,347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10510,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,10926,0,-1,-1,-1,-1,-1,-1,-1,-1,10926,7,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2755,2786,10930,milking,pregnacy,12,8/12/2019,1,339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12202,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,10930,0,-1,-1,-1,-1,-1,-1,-1,-1,10930,7,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2756,2787,10931,milking,no_inseminate,14,8/12/2019,1,338,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11476,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,10931,2,-1,-1,-1,-1,-1,-1,-1,-1,10931,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2757,2788,10934,dry,pregnacy,1,8/13/2019,1,275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7033,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,10934,0,-1,-1,-1,-1,-1,-1,-1,-1,10934,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2758,2789,10935,milking,labor,21,8/13/2019,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10240,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,10935,0,0,-1,-1,-1,-1,-1,-1,-1,10935,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2759,2790,10936,milking,labor,21,8/13/2019,2,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6212,0,0,0,0,0,0,0,0,292,8,0,0,0,0,0,0,0,10936,0,0,-1,-1,-1,-1,-1,-1,-1,10936,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2760,2791,10937,milking,pregnacy,12,8/13/2019,1,331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10515,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,10937,0,-1,-1,-1,-1,-1,-1,-1,-1,10937,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2761,2792,10943,milking,pregnacy,16,8/14/2019,1,303,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9561,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,10943,1,-1,-1,-1,-1,-1,-1,-1,-1,10943,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2762,2793,10944,milking,pregnacy,12,8/14/2019,1,245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8534,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,10944,0,-1,-1,-1,-1,-1,-1,-1,-1,10944,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2763,2794,10946,milking,pregnacy,16,8/14/2019,1,349,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10144,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,10946,1,-1,-1,-1,-1,-1,-1,-1,-1,10946,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2764,2795,10947,milking,pregnacy,12,8/14/2019,1,253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9354,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,10947,0,-1,-1,-1,-1,-1,-1,-1,-1,10947,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2765,2796,10949,milking,labor,21,8/15/2019,2,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8450,14,0,0,0,0,0,0,0,269,17,0,0,0,0,0,0,0,10949,0,0,-1,-1,-1,-1,-1,-1,-1,10949,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2766,2797,10952,milking,no_inseminate,14,8/15/2019,1,292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11596,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,10952,0,-1,-1,-1,-1,-1,-1,-1,-1,10952,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2767,2798,10953,dry,pregnacy,86,8/15/2019,1,269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7689,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,10953,0,-1,-1,-1,-1,-1,-1,-1,-1,10953,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2768,2799,10954,milking,pregnacy,12,8/15/2019,1,311,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9150,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,10954,1,-1,-1,-1,-1,-1,-1,-1,-1,10954,8,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2769,2800,10956,dry,pregnacy,84,8/15/2019,1,340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7395,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,10956,0,-1,-1,-1,-1,-1,-1,-1,-1,10956,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2770,2801,10957,milking,pregnacy,30,8/15/2019,1,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10837,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,10957,0,-1,-1,-1,-1,-1,-1,-1,-1,10957,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2771,2802,10958,milking,pregnacy,30,8/16/2019,1,353,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12376,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,10958,1,-1,-1,-1,-1,-1,-1,-1,-1,10958,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2772,2803,10960,milking,pregnacy,12,8/16/2019,1,251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10624,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,10960,0,-1,-1,-1,-1,-1,-1,-1,-1,10960,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2773,2804,10961,milking,labor,21,8/16/2019,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7663,0,0,0,0,0,0,0,0,265,2,0,0,0,0,0,0,0,10961,0,0,-1,-1,-1,-1,-1,-1,-1,10961,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2774,2805,10962,dry,pregnacy,84,8/16/2019,1,292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6515,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,10962,0,-1,-1,-1,-1,-1,-1,-1,-1,10962,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2775,2806,10963,milking,labor,21,8/16/2019,2,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9323,0,0,0,0,0,0,0,0,302,2,0,0,0,0,0,0,0,10963,1,0,-1,-1,-1,-1,-1,-1,-1,10963,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2776,2807,10964,milking,pregnacy,16,8/16/2019,1,332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12870,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,10964,0,-1,-1,-1,-1,-1,-1,-1,-1,10964,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2777,2808,10965,dry,pregnacy,86,8/17/2019,1,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11502,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,10965,0,-1,-1,-1,-1,-1,-1,-1,-1,10965,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2778,2809,10966,milking,pregnacy,16,8/17/2019,1,257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6775,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,10966,0,-1,-1,-1,-1,-1,-1,-1,-1,10966,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2779,2810,10967,milking,pregnacy,11,8/17/2019,1,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6992,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,10967,0,-1,-1,-1,-1,-1,-1,-1,-1,10967,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2780,2811,10969,dry,pregnacy,86,8/17/2019,1,315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9131,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,10969,0,-1,-1,-1,-1,-1,-1,-1,-1,10969,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2781,2812,10970,milking,labor,21,8/17/2019,2,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6679,0,0,0,0,0,0,0,0,273,15,0,0,0,0,0,0,0,10970,0,0,-1,-1,-1,-1,-1,-1,-1,10970,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2782,2813,10971,milking,labor,21,8/17/2019,2,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8897,0,0,0,0,0,0,0,0,284,6,0,0,0,0,0,0,0,10971,0,0,-1,-1,-1,-1,-1,-1,-1,10971,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2783,2814,10972,milking,labor,21,8/17/2019,2,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8387,0,0,0,0,0,0,0,0,271,4,0,0,0,0,0,0,0,10972,0,0,-1,-1,-1,-1,-1,-1,-1,10972,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2784,2815,10973,dry,pregnacy,84,8/17/2019,1,348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5071,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,10973,0,-1,-1,-1,-1,-1,-1,-1,-1,10973,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2785,2816,10974,dry,pregnacy,1,8/18/2019,1,273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6983,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,10974,0,-1,-1,-1,-1,-1,-1,-1,-1,10974,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2786,2817,10976,milking,insemination,4,8/18/2019,1,289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8374,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,10976,0,-1,-1,-1,-1,-1,-1,-1,-1,10976,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2787,2818,10977,dry,pregnacy,86,8/18/2019,1,311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9155,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,10977,0,-1,-1,-1,-1,-1,-1,-1,-1,10977,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2788,2819,10978,milking,pregnacy,16,8/18/2019,1,303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8991,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,10978,0,-1,-1,-1,-1,-1,-1,-1,-1,10978,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2789,2820,10981,dry,pregnacy,1,8/19/2019,1,271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8198,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,10981,0,-1,-1,-1,-1,-1,-1,-1,-1,10981,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2790,2821,10982,milking,labor,21,8/19/2019,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6173,0,0,0,0,0,0,0,0,263,2,0,0,0,0,0,0,0,10982,0,0,-1,-1,-1,-1,-1,-1,-1,10982,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2791,2822,10983,dry,pregnacy,85,8/19/2019,1,264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9008,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,10983,0,-1,-1,-1,-1,-1,-1,-1,-1,10983,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2792,2823,10986,dry,pregnacy,85,8/19/2019,1,306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7405,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,10986,0,-1,-1,-1,-1,-1,-1,-1,-1,10986,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2793,2824,10987,milking,pregnacy,11,8/20/2019,1,196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6295,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,10987,0,-1,-1,-1,-1,-1,-1,-1,-1,10987,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2794,2825,10988,milking,pregnacy,12,8/20/2019,1,321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8007,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,10988,0,-1,-1,-1,-1,-1,-1,-1,-1,10988,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2795,2826,10990,dry,pregnacy,86,8/20/2019,1,285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9393,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,10990,0,-1,-1,-1,-1,-1,-1,-1,-1,10990,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2796,2827,10991,milking,labor,21,8/20/2019,2,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8541,0,0,0,0,0,0,0,0,280,12,0,0,0,0,0,0,0,10991,0,0,-1,-1,-1,-1,-1,-1,-1,10991,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2797,2828,10992,milking,pregnacy,16,8/20/2019,1,316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7321,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,10992,0,-1,-1,-1,-1,-1,-1,-1,-1,10992,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2798,2829,10993,milking,pregnacy,12,8/20/2019,1,244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8087,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,10993,0,-1,-1,-1,-1,-1,-1,-1,-1,10993,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2799,2830,11001,milking,pregnacy,16,8/21/2019,1,286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9351,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,11001,0,-1,-1,-1,-1,-1,-1,-1,-1,11001,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2800,2831,11002,milking,pregnacy,10,8/21/2019,1,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4361,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,11002,0,-1,-1,-1,-1,-1,-1,-1,-1,11002,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2801,2832,11008,milking,pregnacy,16,8/21/2019,1,258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7045,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,11008,0,-1,-1,-1,-1,-1,-1,-1,-1,11008,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2802,2833,11009,dry,pregnacy,84,8/22/2019,1,295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8586,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,11009,0,-1,-1,-1,-1,-1,-1,-1,-1,11009,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2803,2834,11011,milking,pregnacy,16,8/22/2019,1,253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4346,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,11011,0,-1,-1,-1,-1,-1,-1,-1,-1,11011,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2804,2835,11012,milking,pregnacy,16,8/22/2019,1,296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7923,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,11012,0,-1,-1,-1,-1,-1,-1,-1,-1,11012,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2805,2836,11014,milking,pregnacy,30,8/22/2019,1,355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3416,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,11014,0,-1,-1,-1,-1,-1,-1,-1,-1,11014,8,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2806,2837,11015,milking,pregnacy,12,8/22/2019,1,274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10372,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,11015,0,-1,-1,-1,-1,-1,-1,-1,-1,11015,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2807,2838,11017,dry,pregnacy,86,8/22/2019,1,286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7938,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,11017,0,-1,-1,-1,-1,-1,-1,-1,-1,11017,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2808,2839,11018,milking,labor,21,8/22/2019,2,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9261,0,0,0,0,0,0,0,0,272,11,0,0,0,0,0,0,0,11018,0,0,-1,-1,-1,-1,-1,-1,-1,11018,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2809,2840,11019,milking,pregnacy,30,8/23/2019,1,340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9899,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,11019,0,-1,-1,-1,-1,-1,-1,-1,-1,11019,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2810,2841,11020,dry,pregnacy,1,8/23/2019,1,284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8036,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,11020,0,-1,-1,-1,-1,-1,-1,-1,-1,11020,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2811,2842,11021,milking,no_inseminate,12,8/23/2019,1,338,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9211,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,11021,1,-1,-1,-1,-1,-1,-1,-1,-1,11021,8,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2812,2843,11022,milking,pregnacy,11,8/23/2019,1,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7297,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,11022,0,-1,-1,-1,-1,-1,-1,-1,-1,11022,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2813,2844,11024,milking,pregnacy,12,8/23/2019,1,304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10379,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,11024,0,-1,-1,-1,-1,-1,-1,-1,-1,11024,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2814,2845,11026,dry,pregnacy,1,8/23/2019,1,269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7645,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,11026,0,-1,-1,-1,-1,-1,-1,-1,-1,11026,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2815,2846,11027,dry,pregnacy,1,8/23/2019,1,310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7377,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,11027,0,-1,-1,-1,-1,-1,-1,-1,-1,11027,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2816,2847,11032,milking,insemination,30,8/24/2019,1,357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11243,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,11032,0,-1,-1,-1,-1,-1,-1,-1,-1,11032,9,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2817,2848,11033,dry,pregnacy,85,8/24/2019,1,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7984,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,11033,0,-1,-1,-1,-1,-1,-1,-1,-1,11033,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
