,id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
1173,7538,1,1,1,0,0,0,0,0,0,7964,7831,8522,0,0,0,0,0,0,284,322,205,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1174,7541,1,1,1,0,0,0,0,0,0,8875,8532,5617,0,0,0,0,0,0,288,303,122,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1175,7542,1,1,1,0,0,0,0,0,0,7977,9023,9772,0,0,0,0,0,0,287,284,238,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1176,7547,1,1,1,0,0,0,0,0,0,10770,7232,4005,0,0,0,0,0,0,445,281,90,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1177,7553,1,1,1,0,0,0,0,0,0,13366,11179,2654,0,0,0,0,0,0,441,320,57,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1178,7555,1,1,1,0,0,0,0,0,0,8715,9342,7176,0,0,0,0,0,0,283,267,216,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1179,7557,1,1,1,0,0,0,0,0,0,6968,7483,6197,0,0,0,0,0,0,284,309,217,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1180,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1181,7559,1,1,0,0,0,0,0,0,0,15446,10363,0,0,0,0,0,0,0,608,234,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1182,7563,1,1,1,0,0,0,0,0,0,11147,9859,8015,0,0,0,0,0,0,332,281,191,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1183,7564,1,1,0,0,0,0,0,0,0,11604,14852,0,0,0,0,0,0,0,384,406,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1184,7568,1,1,1,0,0,0,0,0,0,8878,10594,10753,0,0,0,0,0,0,285,286,244,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1185,7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1186,7578,1,1,1,0,0,0,0,0,0,9191,8083,5932,0,0,0,0,0,0,316,269,216,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1187,7583,1,1,0,0,0,0,0,0,0,14946,12674,0,0,0,0,0,0,0,491,310,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1188,7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1189,7592,1,1,1,0,0,0,0,0,0,9721,6966,5363,0,0,0,0,0,0,351,267,124,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1190,7595,1,1,1,0,0,0,0,0,0,11419,11331,6481,0,0,0,0,0,0,358,316,123,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1191,7597,1,1,1,0,0,0,0,0,0,11373,11025,4417,0,0,0,0,0,0,384,333,86,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1
1192,7599,1,1,1,0,0,0,0,0,0,9453,11025,9143,0,0,0,0,0,0,274,326,171,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1193,7606,1,1,0,0,0,0,0,0,0,17388,11798,0,0,0,0,0,0,0,510,307,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
1194,7612,1,1,1,0,0,0,0,0,0,8973,7949,6601,0,0,0,0,0,0,288,277,185,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1195,7617,1,1,1,0,0,0,0,0,0,6235,7358,5936,0,0,0,0,0,0,278,312,200,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1196,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1197,7627,1,1,1,0,0,0,0,0,0,11127,12309,0,0,0,0,0,0,0,326,442,12,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1198,7628,1,1,1,0,0,0,0,0,0,7748,7151,2396,0,0,0,0,0,0,304,287,68,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1199,7638,1,1,1,0,0,0,0,0,0,11068,8825,3157,0,0,0,0,0,0,440,273,74,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1200,7639,1,1,1,0,0,0,0,0,0,10400,11303,7058,0,0,0,0,0,0,325,323,142,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1201,7645,1,1,1,0,0,0,0,0,0,7741,7215,6703,0,0,0,0,0,0,279,254,212,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1202,7647,1,1,0,0,0,0,0,0,0,14913,13065,0,0,0,0,0,0,0,455,394,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1203,7650,1,1,1,0,0,0,0,0,0,10553,10433,5384,0,0,0,0,0,0,329,332,100,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1204,7656,1,1,0,0,0,0,0,0,0,15024,7737,0,0,0,0,0,0,0,491,218,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1
1205,7657,1,1,1,0,0,0,0,0,0,9938,7722,7943,0,0,0,0,0,0,342,283,168,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1
1206,7658,1,1,0,0,0,0,0,0,0,12264,10629,0,0,0,0,0,0,0,478,334,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1207,7663,1,1,1,0,0,0,0,0,0,9206,11187,8857,0,0,0,0,0,0,276,310,199,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1208,7666,1,1,1,0,0,0,0,0,0,8509,11548,6033,0,0,0,0,0,0,309,328,164,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1209,7668,1,1,1,0,0,0,0,0,0,8529,9195,7564,0,0,0,0,0,0,279,291,193,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1
1210,7684,1,1,1,0,0,0,0,0,0,7821,8056,7021,0,0,0,0,0,0,285,282,195,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1211,7690,1,1,1,0,0,0,0,0,0,7384,8501,5542,0,0,0,0,0,0,285,277,136,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1212,7691,1,1,1,0,0,0,0,0,0,7354,7875,8795,0,0,0,0,0,0,286,265,248,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1213,7696,1,1,1,0,0,0,0,0,0,9580,10343,3635,0,0,0,0,0,0,344,296,102,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1214,7697,1,1,0,0,0,0,0,0,0,17292,10804,0,0,0,0,0,0,0,594,233,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1
1215,7701,1,1,0,0,0,0,0,0,0,12004,13623,0,0,0,0,0,0,0,405,411,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1216,7702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1217,7706,1,1,0,0,0,0,0,0,0,15778,10913,0,0,0,0,0,0,0,547,300,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1218,7719,1,1,1,0,0,0,0,0,0,9053,8799,6677,0,0,0,0,0,0,285,283,157,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1219,7720,1,1,1,0,0,0,0,0,0,7900,10550,3453,0,0,0,0,0,0,299,385,80,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1
1220,7721,1,1,1,0,0,0,0,0,0,9726,7487,7110,0,0,0,0,0,0,326,273,164,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1221,7735,1,1,1,0,0,0,0,0,0,10235,9334,9623,0,0,0,0,0,0,269,277,215,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1222,7737,1,1,1,0,0,0,0,0,0,7734,6506,6617,0,0,0,0,0,0,283,290,185,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1223,7742,1,1,0,0,0,0,0,0,0,14169,12336,0,0,0,0,0,0,0,509,310,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1224,7744,1,1,1,0,0,0,0,0,0,9251,8810,5307,0,0,0,0,0,0,313,276,151,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1225,7747,1,1,0,0,0,0,0,0,0,12374,8041,0,0,0,0,0,0,0,467,213,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1226,7748,1,1,0,0,0,0,0,0,0,16365,8860,0,0,0,0,0,0,0,564,199,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1227,7749,1,1,1,0,0,0,0,0,0,8404,8551,7699,0,0,0,0,0,0,295,274,186,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1228,7750,1,1,1,0,0,0,0,0,0,6783,7404,7741,0,0,0,0,0,0,272,273,226,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1229,7753,1,1,1,0,0,0,0,0,0,9627,8366,7962,0,0,0,0,0,0,309,275,190,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1230,7754,1,1,1,0,0,0,0,0,0,9032,8869,2246,0,0,0,0,0,0,300,263,125,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1231,7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1232,7760,1,1,1,0,0,0,0,0,0,11724,11321,6667,0,0,0,0,0,0,328,290,219,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1
1233,7762,1,1,1,0,0,0,0,0,0,11646,10680,0,0,0,0,0,0,0,406,355,17,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1234,7764,1,1,1,0,0,0,0,0,0,8315,9835,5121,0,0,0,0,0,0,313,286,109,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1235,7767,1,1,1,0,0,0,0,0,0,9398,9409,7869,0,0,0,0,0,0,274,269,210,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1236,7771,1,1,1,0,0,0,0,0,0,7987,8707,8376,0,0,0,0,0,0,280,263,220,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1237,7773,1,1,1,0,0,0,0,0,0,11156,11193,25,0,0,0,0,0,0,390,330,37,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1238,7774,1,1,0,0,0,0,0,0,0,13245,10130,0,0,0,0,0,0,0,498,341,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1239,7775,1,1,1,0,0,0,0,0,0,7900,10208,4393,0,0,0,0,0,0,319,352,102,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1240,7785,1,1,1,0,0,0,0,0,0,7325,9333,7198,0,0,0,0,0,0,285,275,213,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1241,7802,1,1,1,0,0,0,0,0,0,8345,9197,6769,0,0,0,0,0,0,282,283,154,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1242,7803,1,1,1,0,0,0,0,0,0,9542,9793,6888,0,0,0,0,0,0,301,287,159,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1243,7815,1,1,1,0,0,0,0,0,0,9411,11379,4198,0,0,0,0,0,0,289,323,139,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1244,7816,1,1,1,0,0,0,0,0,0,9528,11818,1486,0,0,0,0,0,0,331,385,35,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1
1245,7819,1,1,1,0,0,0,0,0,0,10265,8468,5017,0,0,0,0,0,0,334,264,129,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1246,7823,1,1,1,0,0,0,0,0,0,8618,9701,6717,0,0,0,0,0,0,310,295,149,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1247,7824,1,1,1,0,0,0,0,0,0,8800,9734,8173,0,0,0,0,0,0,290,293,168,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1248,7829,1,1,1,0,0,0,0,0,0,9281,11052,9113,0,0,0,0,0,0,288,260,225,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1249,7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1250,7838,1,1,1,0,0,0,0,0,0,9935,9400,2450,0,0,0,0,0,0,387,297,63,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1251,7844,1,1,0,0,0,0,0,0,0,10254,14038,0,0,0,0,0,0,0,347,455,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1252,7848,1,1,1,0,0,0,0,0,0,9216,8383,5681,0,0,0,0,0,0,357,278,130,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1253,7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1254,7850,1,1,1,0,0,0,0,0,0,8179,11877,3676,0,0,0,0,0,0,283,340,81,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1255,7851,1,1,0,0,0,0,0,0,0,11703,15087,0,0,0,0,0,0,0,371,375,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1256,7859,1,1,1,0,0,0,0,0,0,8569,7893,5731,0,0,0,0,0,0,286,288,119,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1257,7860,1,1,1,0,0,0,0,0,0,9641,9309,6717,0,0,0,0,0,0,311,272,187,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1258,7862,1,1,1,0,0,0,0,0,0,8641,9916,4842,0,0,0,0,0,0,289,331,108,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1259,7869,1,1,1,0,0,0,0,0,0,6923,8996,5530,0,0,0,0,0,0,281,300,133,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1260,7872,1,1,0,0,0,0,0,0,0,17904,890,0,0,0,0,0,0,0,665,23,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1
1261,7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1262,7876,1,1,1,0,0,0,0,0,0,8488,10179,7967,0,0,0,0,0,0,287,286,155,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1263,7886,1,1,0,0,0,0,0,0,0,9839,12315,0,0,0,0,0,0,0,371,351,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1264,7888,1,1,0,0,0,0,0,0,0,10628,14470,0,0,0,0,0,0,0,390,423,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1
1265,7890,1,1,1,0,0,0,0,0,0,7298,7487,6566,0,0,0,0,0,0,280,280,188,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1266,7899,1,1,0,0,0,0,0,0,0,16568,8515,0,0,0,0,0,0,0,481,265,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1267,7903,1,1,1,0,0,0,0,0,0,7689,8101,6909,0,0,0,0,0,0,284,273,157,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1268,7909,1,1,0,0,0,0,0,0,0,10183,11905,0,0,0,0,0,0,0,334,323,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1269,7911,1,1,0,0,0,0,0,0,0,13194,10007,0,0,0,0,0,0,0,486,277,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1270,7912,1,1,1,0,0,0,0,0,0,9277,9553,6397,0,0,0,0,0,0,309,301,132,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1
1271,7917,1,1,1,0,0,0,0,0,0,7068,8547,6868,0,0,0,0,0,0,280,280,182,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1272,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1273,7925,1,1,1,0,0,0,0,0,0,11878,9952,0,0,0,0,0,0,0,446,271,39,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1
1274,7927,1,1,0,0,0,0,0,0,0,9879,13682,0,0,0,0,0,0,0,308,410,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1275,7934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1276,7942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1277,7944,1,1,1,0,0,0,0,0,0,7917,10626,0,0,0,0,0,0,0,291,405,15,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1
1278,7946,1,1,1,0,0,0,0,0,0,8695,9111,5397,0,0,0,0,0,0,304,298,140,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1279,7950,1,1,1,0,0,0,0,0,0,9595,4577,8851,0,0,0,0,0,0,295,272,165,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1280,7952,1,1,1,0,0,0,0,0,0,11981,12485,1027,0,0,0,0,0,0,352,331,32,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1281,7957,1,1,1,0,0,0,0,0,0,10221,11484,5614,0,0,0,0,0,0,287,334,104,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1282,7961,1,1,1,0,0,0,0,0,0,9520,10947,938,0,0,0,0,0,0,306,316,28,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1283,7967,1,1,0,0,0,0,0,0,0,14415,10464,0,0,0,0,0,0,0,527,232,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1284,7969,1,1,0,0,0,0,0,0,0,10465,9629,0,0,0,0,0,0,0,430,296,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1285,7970,1,1,1,0,0,0,0,0,0,9294,10910,8051,0,0,0,0,0,0,273,287,146,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1286,7971,1,1,0,0,0,0,0,0,0,13435,11770,0,0,0,0,0,0,0,484,273,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1287,7973,1,1,1,0,0,0,0,0,0,8558,9374,6361,0,0,0,0,0,0,276,269,183,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1288,7975,1,1,1,0,0,0,0,0,0,8245,9671,6719,0,0,0,0,0,0,289,275,142,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1289,7982,1,1,0,0,0,0,0,0,0,7511,12385,0,0,0,0,0,0,0,283,407,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1290,7984,1,1,1,0,0,0,0,0,0,8503,8447,6930,0,0,0,0,0,0,292,270,163,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1291,7986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1
1292,8005,1,1,0,0,0,0,0,0,0,10269,10224,0,0,0,0,0,0,0,377,271,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1293,8007,1,1,1,0,0,0,0,0,0,7667,8106,2693,0,0,0,0,0,0,332,307,70,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1294,8014,1,1,1,0,0,0,0,0,0,7516,9657,4396,0,0,0,0,0,0,283,298,99,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1295,8017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1296,8019,1,1,0,0,0,0,0,0,0,11099,9570,0,0,0,0,0,0,0,389,284,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1297,8021,1,1,0,0,0,0,0,0,0,8668,14819,0,0,0,0,0,0,0,273,429,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
1298,8029,1,1,0,0,0,0,0,0,0,11976,10382,0,0,0,0,0,0,0,514,239,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1299,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1300,8044,1,1,1,0,0,0,0,0,0,7085,10449,1602,0,0,0,0,0,0,289,342,41,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1301,8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1302,8050,1,1,1,0,0,0,0,0,0,7632,9177,6039,0,0,0,0,0,0,273,278,135,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1303,8054,1,1,0,0,0,0,0,0,0,16826,8359,0,0,0,0,0,0,0,583,172,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1304,8058,1,1,0,0,0,0,0,0,0,14102,4790,0,0,0,0,0,0,0,448,231,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1305,8059,1,1,0,0,0,0,0,0,0,8579,12628,0,0,0,0,0,0,0,317,330,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1306,8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1307,8065,1,1,0,0,0,0,0,0,0,9849,11537,0,0,0,0,0,0,0,399,359,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1308,8067,1,1,0,0,0,0,0,0,0,13619,447,0,0,0,0,0,0,0,517,108,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1309,8069,1,1,0,0,0,0,0,0,0,9575,9775,0,0,0,0,0,0,0,337,303,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1310,8071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1311,8073,1,1,1,0,0,0,0,0,0,8551,9938,743,0,0,0,0,0,0,286,286,100,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1312,8081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1313,8083,1,1,1,0,0,0,0,0,0,7615,8237,18,0,0,0,0,0,0,289,299,27,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1314,8088,1,1,1,0,0,0,0,0,0,9440,8870,932,0,0,0,0,0,0,377,272,33,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1
1315,8090,1,1,0,0,0,0,0,0,0,14352,3230,0,0,0,0,0,0,0,568,77,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1316,8095,1,1,1,0,0,0,0,0,0,7759,8837,3038,0,0,0,0,0,0,285,329,71,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1317,8109,1,1,0,0,0,0,0,0,0,12387,8447,0,0,0,0,0,0,0,481,257,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1318,8114,1,1,0,0,0,0,0,0,0,9597,12474,0,0,0,0,0,0,0,340,388,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1319,8118,1,1,0,0,0,0,0,0,0,15346,6767,0,0,0,0,0,0,0,508,222,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1320,8126,1,1,0,0,0,0,0,0,0,7665,11671,0,0,0,0,0,0,0,275,457,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1321,8128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1322,8129,1,1,0,0,0,0,0,0,0,12560,12015,0,0,0,0,0,0,0,453,297,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1323,8130,1,1,0,0,0,0,0,0,0,8750,11138,0,0,0,0,0,0,0,261,295,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1324,8135,1,1,1,0,0,0,0,0,0,8885,11333,2703,0,0,0,0,0,0,269,335,60,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1325,8140,1,1,1,0,0,0,0,0,0,7719,7688,5058,0,0,0,0,0,0,297,263,93,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1326,8152,1,1,1,0,0,0,0,0,0,6358,7117,3766,0,0,0,0,0,0,286,280,115,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1327,8160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1328,8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
1329,8170,1,1,1,0,0,0,0,0,0,8604,8502,2938,0,0,0,0,0,0,323,272,71,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
1330,8179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
