vaca,estado,estado_ginecol,patio,fecha_de_naci,lact_n,del,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9
7282,ordeno,prenez,29,10/29/2017,3,205,0,0,1,-1,-1,-1,-1,-1,-1
7283,ordeno,prenez,14,10/30/2017,3,202,0,0,0,-1,-1,-1,-1,-1,-1
7284,ordeno,inseminacion,17,10/30/2017,3,137,0,0,0,-1,-1,-1,-1,-1,-1
7285,ordeno,prenez,15,10/30/2017,3,158,0,0,0,-1,-1,-1,-1,-1,-1
7286,ordeno,prenez,18,10/30/2017,3,110,0,0,0,-1,-1,-1,-1,-1,-1
7288,ordeno,prenez,14,10/30/2017,3,191,0,0,1,-1,-1,-1,-1,-1,-1
7289,seca,prenez,86,10/30/2017,2,349,0,0,-1,-1,-1,-1,-1,-1,-1
7290,ordeno,inseminacion,19,10/30/2017,3,87,0,0,0,-1,-1,-1,-1,-1,-1
7292,ordeno,inseminacion,19,10/31/2017,3,104,2,1,0,-1,-1,-1,-1,-1,-1
7298,ordeno,prenez,24,11/1/2017,3,240,0,0,0,-1,-1,-1,-1,-1,-1
7308,ordeno,prenez,13,11/1/2017,2,482,0,2,-1,-1,-1,-1,-1,-1,-1
7311,ordeno,prenez,27,11/2/2017,3,311,0,0,0,-1,-1,-1,-1,-1,-1
7312,ordeno,prenez,13,11/2/2017,3,304,1,0,0,-1,-1,-1,-1,-1,-1
7314,ordeno,inseminacion,19,11/2/2017,3,71,0,0,0,-1,-1,-1,-1,-1,-1
7320,ordeno,prenez,24,11/3/2017,3,250,0,0,0,-1,-1,-1,-1,-1,-1
7321,ordeno,prenez,15,11/3/2017,3,170,0,0,0,-1,-1,-1,-1,-1,-1
7322,ordeno,inseminacion,14,11/3/2017,3,194,1,0,0,-1,-1,-1,-1,-1,-1
7332,ordeno,celo,20,11/4/2017,3,54,0,0,0,-1,-1,-1,-1,-1,-1
7333,ordeno,prenez,28,11/4/2017,3,161,0,0,0,-1,-1,-1,-1,-1,-1
7335,ordeno,prenez,13,11/4/2017,2,411,0,0,-1,-1,-1,-1,-1,-1,-1
7338,ordeno,prenez,22,11/5/2017,3,221,0,0,0,-1,-1,-1,-1,-1,-1
7342,ordeno,inseminacion,15,11/5/2017,3,164,0,0,0,-1,-1,-1,-1,-1,-1
7345,ordeno,inseminacion,19,11/5/2017,3,90,0,0,0,-1,-1,-1,-1,-1,-1
7349,ordeno,prenez,15,11/5/2017,2,185,0,0,-1,-1,-1,-1,-1,-1,-1
7350,ordeno,prenez,15,11/5/2017,3,172,0,0,0,-1,-1,-1,-1,-1,-1
7352,ordeno,prenez,23,11/6/2017,3,217,0,0,0,-1,-1,-1,-1,-1,-1
7353,ordeno,prenez,15,11/6/2017,3,171,0,1,0,-1,-1,-1,-1,-1,-1
7355,ordeno,inseminacion,18,11/6/2017,3,108,0,0,0,-1,-1,-1,-1,-1,-1
7356,ordeno,prenez,25,11/6/2017,3,235,0,0,0,-1,-1,-1,-1,-1,-1
7357,seca,prenez,1,11/6/2017,2,284,0,0,-1,-1,-1,-1,-1,-1,-1
7359,ordeno,inseminacion,27,11/7/2017,2,322,0,1,-1,-1,-1,-1,-1,-1,-1
7367,ordeno,prenez,26,11/8/2017,3,267,0,0,0,-1,-1,-1,-1,-1,-1
7369,ordeno,prenez,14,11/8/2017,3,187,0,0,0,-1,-1,-1,-1,-1,-1
7370,ordeno,prenez,23,11/8/2017,3,209,0,0,0,-1,-1,-1,-1,-1,-1
7373,ordeno,inseminacion,25,11/9/2017,3,219,0,0,0,-1,-1,-1,-1,-1,-1
7375,ordeno,prenez,24,11/9/2017,3,245,0,0,0,-1,-1,-1,-1,-1,-1
7377,ordeno,inseminacion,17,11/9/2017,3,129,0,1,0,-1,-1,-1,-1,-1,-1
7378,ordeno,prenez,14,11/9/2017,3,190,0,0,0,-1,-1,-1,-1,-1,-1
7381,ordeno,prenez,15,11/10/2017,3,158,0,0,1,-1,-1,-1,-1,-1,-1
7382,ordeno,prenez,29,11/10/2017,2,428,1,0,-1,-1,-1,-1,-1,-1,-1
7386,ordeno,prenez,24,11/10/2017,3,256,0,0,0,-1,-1,-1,-1,-1,-1
7389,ordeno,inseminacion,17,11/10/2017,3,141,2,0,2,-1,-1,-1,-1,-1,-1
7392,ordeno,aborto,3,11/11/2017,3,183,0,1,1,-1,-1,-1,-1,-1,-1
7394,ordeno,prenez,24,11/11/2017,3,263,0,0,1,-1,-1,-1,-1,-1,-1
7395,ordeno,pd-inseminacion,17,11/11/2017,3,148,1,0,0,-1,-1,-1,-1,-1,-1
7399,ordeno,inseminacion,17,11/13/2017,3,151,0,0,0,-1,-1,-1,-1,-1,-1
7401,ordeno,prenez,13,11/13/2017,2,357,0,0,-1,-1,-1,-1,-1,-1,-1
7403,ordeno,prenez,14,11/13/2017,3,202,2,0,0,-1,-1,-1,-1,-1,-1
7405,ordeno,prenez,17,11/14/2017,3,153,0,0,0,-1,-1,-1,-1,-1,-1
7406,ordeno,prenez,24,11/14/2017,2,264,0,0,-1,-1,-1,-1,-1,-1,-1
7408,ordeno,prenez,14,11/14/2017,3,199,4,1,0,-1,-1,-1,-1,-1,-1
7409,ordeno,prenez,13,11/14/2017,3,257,1,0,1,-1,-1,-1,-1,-1,-1
7414,ordeno,prenez,26,11/15/2017,3,270,0,0,3,-1,-1,-1,-1,-1,-1
7416,ordeno,prenez,23,11/15/2017,3,205,0,0,0,-1,-1,-1,-1,-1,-1
7417,ordeno,prenez,15,11/15/2017,3,175,0,0,0,-1,-1,-1,-1,-1,-1
7423,ordeno,prenez,24,11/16/2017,2,241,0,0,-1,-1,-1,-1,-1,-1,-1
7424,ordeno,prenez,28,11/16/2017,2,385,0,0,-1,-1,-1,-1,-1,-1,-1
7425,ordeno,prenez,15,11/16/2017,3,160,0,0,0,-1,-1,-1,-1,-1,-1
7427,ordeno,prenez,23,11/16/2017,3,216,0,0,0,-1,-1,-1,-1,-1,-1
7429,ordeno,prenez,15,11/16/2017,3,182,0,0,1,-1,-1,-1,-1,-1,-1
7441,ordeno,prenez,25,11/18/2017,3,227,0,0,0,-1,-1,-1,-1,-1,-1
7444,ordeno,inseminacion,17,11/19/2017,3,134,1,0,0,-1,-1,-1,-1,-1,-1
7446,ordeno,prenez,25,11/19/2017,3,219,0,0,0,-1,-1,-1,-1,-1,-1
7448,ordeno,prenez,17,11/19/2017,3,137,0,0,0,-1,-1,-1,-1,-1,-1
7449,ordeno,prenez,13,11/20/2017,3,226,0,0,0,-1,-1,-1,-1,-1,-1
7454,ordeno,prenez,13,11/20/2017,3,259,0,0,2,-1,-1,-1,-1,-1,-1
7461,seca,prenez,1,11/21/2017,2,408,0,0,-1,-1,-1,-1,-1,-1,-1
7464,ordeno,pd-inseminacion,18,11/22/2017,3,116,0,1,0,-1,-1,-1,-1,-1,-1
7476,ordeno,prenez,29,11/24/2017,2,451,0,0,-1,-1,-1,-1,-1,-1,-1
7487,ordeno,inseminacion,19,11/25/2017,3,82,0,0,0,-1,-1,-1,-1,-1,-1
7494,ordeno,prenez,13,11/26/2017,3,247,0,0,0,-1,-1,-1,-1,-1,-1
7495,seca,prenez,1,11/26/2017,2,291,0,0,-1,-1,-1,-1,-1,-1,-1
7496,ordeno,inseminacion,20,11/26/2017,3,130,0,0,0,-1,-1,-1,-1,-1,-1
7501,ordeno,prenez,24,11/27/2017,3,237,0,0,0,-1,-1,-1,-1,-1,-1
7509,ordeno,prenez,13,11/28/2017,3,238,0,0,0,-1,-1,-1,-1,-1,-1
7514,ordeno,prenez,23,11/28/2017,2,212,0,0,-1,-1,-1,-1,-1,-1,-1
7521,ordeno,prenez,17,11/29/2017,3,136,0,0,0,-1,-1,-1,-1,-1,-1
7524,ordeno,prenez,24,11/29/2017,3,265,0,0,0,-1,-1,-1,-1,-1,-1
7526,ordeno,prenez,13,11/30/2017,3,236,0,0,0,-1,-1,-1,-1,-1,-1
7527,ordeno,prenez,24,12/1/2017,3,242,1,0,0,-1,-1,-1,-1,-1,-1
7528,seca,prenez,85,12/1/2017,2,494,0,0,-1,-1,-1,-1,-1,-1,-1
7531,ordeno,inseminacion,19,12/1/2017,3,75,0,0,0,-1,-1,-1,-1,-1,-1
7532,ordeno,prenez,23,12/1/2017,3,206,0,1,0,-1,-1,-1,-1,-1,-1
7533,ordeno,prenez,29,12/1/2017,3,260,0,0,0,-1,-1,-1,-1,-1,-1
7537,ordeno,celo,14,12/2/2017,3,197,0,0,0,-1,-1,-1,-1,-1,-1
7538,ordeno,prenez,23,12/2/2017,3,207,0,0,0,-1,-1,-1,-1,-1,-1
7541,ordeno,prenez,18,12/3/2017,3,124,0,1,0,-1,-1,-1,-1,-1,-1
7542,ordeno,prenez,24,12/3/2017,3,240,0,0,0,-1,-1,-1,-1,-1,-1
7547,ordeno,inseminacion,19,12/4/2017,3,92,0,1,0,-1,-1,-1,-1,-1,-1
7553,ordeno,inseminacion,20,12/5/2017,3,59,0,0,0,-1,-1,-1,-1,-1,-1
7555,ordeno,prenez,23,12/5/2017,3,218,0,0,1,-1,-1,-1,-1,-1,-1
7557,ordeno,prenez,25,12/6/2017,3,219,0,0,0,-1,-1,-1,-1,-1,-1
7558,ordeno,prenez,14,12/6/2017,3,200,0,0,0,-1,-1,-1,-1,-1,-1
7559,ordeno,prenez,25,12/6/2017,2,236,0,0,-1,-1,-1,-1,-1,-1,-1
7563,ordeno,prenez,14,12/7/2017,3,193,0,0,0,-1,-1,-1,-1,-1,-1
7564,seca,prenez,85,12/7/2017,2,407,1,0,-1,-1,-1,-1,-1,-1,-1
7568,ordeno,prenez,13,12/8/2017,3,246,1,0,1,-1,-1,-1,-1,-1,-1
7572,ordeno,prenez,13,12/8/2017,3,239,0,0,0,-1,-1,-1,-1,-1,-1
7578,ordeno,prenez,28,12/9/2017,3,218,1,0,0,-1,-1,-1,-1,-1,-1
7583,ordeno,prenez,27,12/10/2017,2,312,1,0,-1,-1,-1,-1,-1,-1,-1
7589,ordeno,prenez,24,12/11/2017,3,245,0,0,0,-1,-1,-1,-1,-1,-1
7592,ordeno,prenez,18,12/11/2017,3,126,0,2,0,-1,-1,-1,-1,-1,-1
7595,ordeno,pd-inseminacion,18,12/13/2017,3,125,0,0,0,-1,-1,-1,-1,-1,-1
7597,ordeno,inseminacion,19,12/14/2017,3,88,0,0,0,-1,-1,-1,-1,-1,-1
7599,ordeno,prenez,15,12/14/2017,3,173,0,0,0,-1,-1,-1,-1,-1,-1
7606,ordeno,prenez,27,12/16/2017,2,309,3,1,-1,-1,-1,-1,-1,-1,-1
7612,ordeno,prenez,14,12/17/2017,3,187,0,0,1,-1,-1,-1,-1,-1,-1
7617,ordeno,prenez,29,12/18/2017,3,202,0,0,0,-1,-1,-1,-1,-1,-1
7619,ordeno,prenez,15,12/19/2017,3,168,1,0,0,-1,-1,-1,-1,-1,-1
7627,ordeno,parto,21,12/21/2017,3,14,1,3,0,-1,-1,-1,-1,-1,-1
7628,ordeno,inseminacion,19,12/21/2017,3,70,0,0,0,-1,-1,-1,-1,-1,-1
7638,ordeno,inseminacion,19,12/23/2017,3,76,1,0,0,-1,-1,-1,-1,-1,-1
7639,ordeno,prenez,17,12/23/2017,3,144,0,1,0,-1,-1,-1,-1,-1,-1
7645,ordeno,prenez,23,12/23/2017,3,214,0,0,0,-1,-1,-1,-1,-1,-1
7647,ordeno,prenez,13,12/23/2017,2,396,0,0,-1,-1,-1,-1,-1,-1,-1
7650,ordeno,prenez,19,12/24/2017,3,102,1,0,0,-1,-1,-1,-1,-1,-1
7656,ordeno,prenez,25,12/25/2017,2,220,0,0,-1,-1,-1,-1,-1,-1,-1
7657,ordeno,pd-inseminacion,15,12/25/2017,3,170,0,1,0,-1,-1,-1,-1,-1,-1
7658,ordeno,prenez,27,12/25/2017,2,336,0,0,-1,-1,-1,-1,-1,-1,-1
7663,ordeno,prenez,14,12/26/2017,3,201,0,0,0,-1,-1,-1,-1,-1,-1
7666,ordeno,inseminacion,15,12/27/2017,3,166,1,4,1,-1,-1,-1,-1,-1,-1
7668,ordeno,inseminacion,14,12/27/2017,3,195,0,0,0,-1,-1,-1,-1,-1,-1
7684,ordeno,prenez,14,12/29/2017,3,197,0,0,0,-1,-1,-1,-1,-1,-1
7690,ordeno,prenez,17,12/30/2017,3,138,0,0,0,-1,-1,-1,-1,-1,-1
7691,ordeno,prenez,24,12/30/2017,3,250,0,0,0,-1,-1,-1,-1,-1,-1
7696,ordeno,prenez,19,12/30/2017,3,104,0,0,0,-1,-1,-1,-1,-1,-1
7697,ordeno,prenez,25,12/30/2017,2,235,0,0,-1,-1,-1,-1,-1,-1,-1
7701,ordeno,prenez,29,12/31/2017,2,413,0,0,-1,-1,-1,-1,-1,-1,-1
7702,ordeno,prenez,27,12/31/2017,2,312,1,1,-1,-1,-1,-1,-1,-1,-1
7706,ordeno,prenez,13,12/31/2017,2,302,0,0,-1,-1,-1,-1,-1,-1,-1
7719,ordeno,prenez,3,1/3/2018,3,159,0,1,1,-1,-1,-1,-1,-1,-1
7720,ordeno,inseminacion,19,1/3/2018,3,82,0,0,0,-1,-1,-1,-1,-1,-1
7721,ordeno,prenez,15,1/3/2018,3,166,0,1,0,-1,-1,-1,-1,-1,-1
7735,ordeno,prenez,23,1/8/2018,3,217,1,0,0,-1,-1,-1,-1,-1,-1
7737,ordeno,prenez,14,1/8/2018,3,187,0,0,0,-1,-1,-1,-1,-1,-1
7742,ordeno,prenez,13,1/9/2018,2,312,0,0,-1,-1,-1,-1,-1,-1,-1
7744,ordeno,prenez,22,1/9/2018,3,153,0,0,0,-1,-1,-1,-1,-1,-1
7747,ordeno,prenez,23,1/10/2018,2,215,0,0,-1,-1,-1,-1,-1,-1,-1
7748,ordeno,inseminacion,14,1/10/2018,2,201,0,0,-1,-1,-1,-1,-1,-1,-1
7749,ordeno,inseminacion,14,1/10/2018,3,188,0,1,0,-1,-1,-1,-1,-1,-1
7750,ordeno,prenez,29,1/10/2018,3,228,0,0,0,-1,-1,-1,-1,-1,-1
7753,ordeno,prenez,14,1/11/2018,3,192,0,0,0,-1,-1,-1,-1,-1,-1
7754,ordeno,prenez,18,1/11/2018,3,127,0,0,0,-1,-1,-1,-1,-1,-1
7755,ordeno,parto,21,1/11/2018,3,12,0,0,0,-1,-1,-1,-1,-1,-1
7760,ordeno,inseminacion,25,1/13/2018,3,221,0,0,1,-1,-1,-1,-1,-1,-1
7762,ordeno,parto,21,1/13/2018,3,19,0,0,0,-1,-1,-1,-1,-1,-1
7764,ordeno,prenez,18,1/13/2018,3,111,2,0,0,-1,-1,-1,-1,-1,-1
7767,ordeno,prenez,23,1/14/2018,3,212,1,1,0,-1,-1,-1,-1,-1,-1
7771,ordeno,prenez,25,1/14/2018,3,222,0,0,0,-1,-1,-1,-1,-1,-1
7773,ordeno,parto,20,1/15/2018,3,39,0,0,0,-1,-1,-1,-1,-1,-1
7774,ordeno,prenez,13,1/15/2018,2,343,0,0,-1,-1,-1,-1,-1,-1,-1
7775,ordeno,prenez,19,1/15/2018,3,104,2,0,0,-1,-1,-1,-1,-1,-1
7785,ordeno,prenez,23,1/17/2018,3,215,0,0,0,-1,-1,-1,-1,-1,-1
7802,ordeno,celo,15,1/20/2018,3,156,0,0,0,-1,-1,-1,-1,-1,-1
7803,ordeno,prenez,15,1/21/2018,3,161,0,0,0,-1,-1,-1,-1,-1,-1
7815,ordeno,inseminacion,17,1/24/2018,3,141,0,1,0,-1,-1,-1,-1,-1,-1
7816,ordeno,parto,20,1/24/2018,3,37,0,0,0,-1,-1,-1,-1,-1,-1
7819,ordeno,prenez,17,1/25/2018,3,131,0,2,0,-1,-1,-1,-1,-1,-1
7823,ordeno,prenez,17,1/25/2018,3,151,1,0,0,-1,-1,-1,-1,-1,-1
7824,ordeno,prenez,15,1/25/2018,3,170,0,0,0,-1,-1,-1,-1,-1,-1
7829,ordeno,prenez,29,1/27/2018,3,227,0,0,0,-1,-1,-1,-1,-1,-1
7835,ordeno,prenez,17,1/29/2018,2,168,0,8,-1,-1,-1,-1,-1,-1,-1
7838,ordeno,inseminacion,19,1/30/2018,3,65,0,0,0,-1,-1,-1,-1,-1,-1
7844,ordeno,prenez,13,1/31/2018,2,457,1,0,-1,-1,-1,-1,-1,-1,-1
7848,ordeno,prenez,17,2/1/2018,3,132,0,1,0,-1,-1,-1,-1,-1,-1
7849,ordeno,inseminacion,15,2/1/2018,3,156,0,1,0,-1,-1,-1,-1,-1,-1
7850,ordeno,inseminacion,19,2/1/2018,3,83,0,0,0,-1,-1,-1,-1,-1,-1
7851,ordeno,prenez,28,2/1/2018,2,377,2,0,-1,-1,-1,-1,-1,-1,-1
7859,ordeno,prenez,18,2/4/2018,3,121,0,0,0,-1,-1,-1,-1,-1,-1
7860,ordeno,prenez,22,2/4/2018,3,189,0,1,1,-1,-1,-1,-1,-1,-1
7861,ordeno,prenez,29,2/4/2018,3,207,0,0,0,-1,-1,-1,-1,-1,-1
7862,ordeno,inseminacion,18,2/4/2018,3,110,1,0,0,-1,-1,-1,-1,-1,-1
7869,ordeno,prenez,17,2/5/2018,3,135,0,0,1,-1,-1,-1,-1,-1,-1
7872,ordeno,parto,20,2/6/2018,2,25,0,0,-1,-1,-1,-1,-1,-1,-1
7874,ordeno,prenez,29,2/6/2018,2,243,0,0,-1,-1,-1,-1,-1,-1,-1
7876,ordeno,prenez,15,2/6/2018,3,157,0,0,0,-1,-1,-1,-1,-1,-1
7886,seca,prenez,84,2/8/2018,2,352,0,0,-1,-1,-1,-1,-1,-1,-1
7888,ordeno,prenez,28,2/9/2018,2,425,0,0,-1,-1,-1,-1,-1,-1,-1
7890,ordeno,prenez,14,2/10/2018,3,190,0,0,1,-1,-1,-1,-1,-1,-1
7899,ordeno,prenez,26,2/12/2018,2,267,0,0,-1,-1,-1,-1,-1,-1,-1
7903,ordeno,prenez,15,2/13/2018,3,159,0,2,0,-1,-1,-1,-1,-1,-1
7909,ordeno,prenez,27,2/15/2018,2,325,0,0,-1,-1,-1,-1,-1,-1,-1
7911,ordeno,pd-inseminacion,26,2/16/2018,2,279,0,1,-1,-1,-1,-1,-1,-1,-1
7912,ordeno,inseminacion,17,2/16/2018,3,134,3,0,0,-1,-1,-1,-1,-1,-1
7917,ordeno,prenez,15,2/18/2018,3,184,0,0,0,-1,-1,-1,-1,-1,-1
7920,ordeno,parto,20,2/18/2018,3,24,0,0,0,-1,-1,-1,-1,-1,-1
7925,ordeno,parto,20,2/19/2018,3,41,0,0,0,-1,-1,-1,-1,-1,-1
7927,seca,prenez,1,2/20/2018,2,411,0,0,-1,-1,-1,-1,-1,-1,-1
7934,ordeno,prenez,15,2/21/2018,3,171,0,0,0,-1,-1,-1,-1,-1,-1
7942,ordeno,prenez,17,2/23/2018,3,151,0,0,0,-1,-1,-1,-1,-1,-1
7944,ordeno,parto,21,2/24/2018,3,17,0,0,0,-1,-1,-1,-1,-1,-1
7946,ordeno,prenez,17,2/24/2018,3,142,1,0,0,-1,-1,-1,-1,-1,-1
7950,ordeno,prenez,15,2/25/2018,3,167,0,2,0,-1,-1,-1,-1,-1,-1
7952,ordeno,parto,20,2/26/2018,3,34,0,1,0,-1,-1,-1,-1,-1,-1
7957,ordeno,inseminacion,18,2/26/2018,3,106,0,0,0,-1,-1,-1,-1,-1,-1
7961,ordeno,parto,20,2/27/2018,3,30,0,0,0,-1,-1,-1,-1,-1,-1
7967,ordeno,prenez,25,2/28/2018,2,234,0,0,-1,-1,-1,-1,-1,-1,-1
7969,ordeno,prenez,13,2/28/2018,2,298,0,0,-1,-1,-1,-1,-1,-1,-1
7970,ordeno,prenez,17,3/1/2018,3,148,1,0,0,-1,-1,-1,-1,-1,-1
7971,ordeno,prenez,26,3/1/2018,2,275,0,0,-1,-1,-1,-1,-1,-1,-1
7973,ordeno,inseminacion,15,3/1/2018,3,185,0,0,0,-1,-1,-1,-1,-1,-1
7975,ordeno,prenez,17,3/1/2018,3,144,0,0,0,-1,-1,-1,-1,-1,-1
7982,seca,prenez,86,3/2/2018,2,408,0,0,-1,-1,-1,-1,-1,-1,-1
7984,ordeno,prenez,15,3/2/2018,3,165,0,0,0,-1,-1,-1,-1,-1,-1
7986,ordeno,prenez,17,3/3/2018,2,134,1,0,-1,-1,-1,-1,-1,-1,-1
8005,seca,prenez,86,3/7/2018,2,272,0,0,-1,-1,-1,-1,-1,-1,-1
8007,ordeno,inseminacion,19,3/8/2018,3,72,1,0,0,-1,-1,-1,-1,-1,-1
8014,ordeno,inseminacion,19,3/10/2018,3,101,0,0,0,-1,-1,-1,-1,-1,-1
8017,seca,prenez,84,3/10/2018,2,266,0,0,-1,-1,-1,-1,-1,-1,-1
8019,ordeno,prenez,26,3/11/2018,2,286,0,0,-1,-1,-1,-1,-1,-1,-1
8021,ordeno,prenez,13,3/12/2018,2,431,0,1,-1,-1,-1,-1,-1,-1,-1
8029,ordeno,inseminacion,24,3/13/2018,2,241,0,0,-1,-1,-1,-1,-1,-1,-1
8030,ordeno,inseminacion,19,3/13/2018,3,96,0,0,0,-1,-1,-1,-1,-1,-1
8044,ordeno,celo,20,3/18/2018,3,43,0,0,0,-1,-1,-1,-1,-1,-1
8048,ordeno,prenez,18,3/19/2018,3,113,0,0,0,-1,-1,-1,-1,-1,-1
8050,ordeno,prenez,17,3/19/2018,3,137,0,0,0,-1,-1,-1,-1,-1,-1
8054,ordeno,prenez,15,3/20/2018,2,174,0,2,-1,-1,-1,-1,-1,-1,-1
8058,ordeno,prenez,25,3/21/2018,2,233,1,0,-1,-1,-1,-1,-1,-1,-1
8059,seca,prenez,84,3/21/2018,2,331,0,0,-1,-1,-1,-1,-1,-1,-1
8061,ordeno,prenez,29,3/22/2018,2,315,0,0,-1,-1,-1,-1,-1,-1,-1
8065,ordeno,prenez,13,3/22/2018,2,361,0,0,-1,-1,-1,-1,-1,-1,-1
8067,ordeno,inseminacion,18,3/23/2018,2,110,0,0,-1,-1,-1,-1,-1,-1,-1
8069,ordeno,para_no_inseminar,27,3/24/2018,2,305,0,0,-1,-1,-1,-1,-1,-1,-1
8071,ordeno,prenez,13,3/25/2018,2,386,0,0,-1,-1,-1,-1,-1,-1,-1
8073,ordeno,inseminacion,19,3/25/2018,3,102,0,1,0,-1,-1,-1,-1,-1,-1
8081,ordeno,prenez,27,3/28/2018,2,307,0,0,-1,-1,-1,-1,-1,-1,-1
8083,ordeno,parto,20,3/28/2018,3,29,0,0,0,-1,-1,-1,-1,-1,-1
8088,ordeno,celo,20,3/31/2018,3,35,0,1,0,-1,-1,-1,-1,-1,-1
8090,ordeno,inseminacion,19,4/1/2018,2,79,0,0,-1,-1,-1,-1,-1,-1,-1
8095,ordeno,inseminacion,19,4/3/2018,3,73,0,0,0,-1,-1,-1,-1,-1,-1
8109,ordeno,prenez,24,4/8/2018,2,259,0,0,-1,-1,-1,-1,-1,-1,-1
8114,ordeno,prenez,28,4/10/2018,2,390,0,0,-1,-1,-1,-1,-1,-1,-1
8118,ordeno,para_no_inseminar,25,4/12/2018,2,224,1,0,-1,-1,-1,-1,-1,-1,-1
8126,seca,prenez,85,4/14/2018,2,458,0,0,-1,-1,-1,-1,-1,-1,-1
8128,ordeno,prenez,19,4/14/2018,3,97,0,0,0,-1,-1,-1,-1,-1,-1
8129,ordeno,prenez,13,4/14/2018,2,299,1,0,-1,-1,-1,-1,-1,-1,-1
8130,ordeno,prenez,26,4/14/2018,2,297,0,0,-1,-1,-1,-1,-1,-1,-1
8135,ordeno,inseminacion,19,4/15/2018,3,62,0,0,0,-1,-1,-1,-1,-1,-1
8140,ordeno,inseminacion,19,4/16/2018,3,95,0,1,0,-1,-1,-1,-1,-1,-1
8152,ordeno,prenez,18,4/18/2018,3,117,0,0,0,-1,-1,-1,-1,-1,-1
8160,ordeno,prenez,18,4/22/2018,3,110,0,0,0,-1,-1,-1,-1,-1,-1
8164,ordeno,pd-inseminacion,23,4/23/2018,2,216,0,1,-1,-1,-1,-1,-1,-1,-1
8170,ordeno,inseminacion,19,4/24/2018,3,73,0,1,0,-1,-1,-1,-1,-1,-1
8179,ordeno,prenez,24,4/27/2018,2,251,0,0,-1,-1,-1,-1,-1,-1,-1
8184,ordeno,prenez,29,4/29/2018,2,311,0,0,-1,-1,-1,-1,-1,-1,-1
8194,ordeno,prenez,29,5/3/2018,2,259,0,0,-1,-1,-1,-1,-1,-1,-1
8195,ordeno,prenez,24,5/4/2018,2,253,0,0,-1,-1,-1,-1,-1,-1,-1
8196,ordeno,prenez,27,5/4/2018,2,346,0,1,-1,-1,-1,-1,-1,-1,-1
8199,ordeno,prenez,24,5/6/2018,2,237,0,0,-1,-1,-1,-1,-1,-1,-1
8200,ordeno,inseminacion,19,5/6/2018,3,70,0,0,0,-1,-1,-1,-1,-1,-1
8205,ordeno,prenez,26,5/7/2018,2,276,2,0,-1,-1,-1,-1,-1,-1,-1
8206,ordeno,prenez,3,5/7/2018,2,376,0,2,-1,-1,-1,-1,-1,-1,-1
8208,ordeno,pd-inseminacion,3,5/8/2018,2,208,0,1,-1,-1,-1,-1,-1,-1,-1
8214,ordeno,pd-inseminacion,3,5/9/2018,2,258,0,1,-1,-1,-1,-1,-1,-1,-1
8215,ordeno,inseminacion,22,5/9/2018,2,316,0,1,-1,-1,-1,-1,-1,-1,-1
8217,ordeno,inseminacion,19,5/9/2018,3,85,0,0,0,-1,-1,-1,-1,-1,-1
8223,ordeno,prenez,26,5/10/2018,2,286,0,0,-1,-1,-1,-1,-1,-1,-1
8224,ordeno,prenez,15,5/11/2018,2,173,0,0,-1,-1,-1,-1,-1,-1,-1
8227,ordeno,celo,20,5/11/2018,3,30,0,0,0,-1,-1,-1,-1,-1,-1
8230,ordeno,prenez,24,5/13/2018,2,236,0,0,-1,-1,-1,-1,-1,-1,-1
8234,ordeno,prenez,18,5/13/2018,3,118,0,0,0,-1,-1,-1,-1,-1,-1
8236,ordeno,prenez,26,5/14/2018,2,297,0,0,-1,-1,-1,-1,-1,-1,-1
8238,ordeno,inseminacion,24,5/15/2018,2,252,1,0,-1,-1,-1,-1,-1,-1,-1
8239,ordeno,prenez,27,5/15/2018,2,307,0,1,-1,-1,-1,-1,-1,-1,-1
8240,ordeno,prenez,29,5/15/2018,2,380,0,0,-1,-1,-1,-1,-1,-1,-1
8241,ordeno,prenez,29,5/15/2018,2,300,0,0,-1,-1,-1,-1,-1,-1,-1
8244,ordeno,pd-inseminacion,17,5/15/2018,3,139,0,0,3,-1,-1,-1,-1,-1,-1
8245,ordeno,prenez,29,5/17/2018,2,371,0,0,-1,-1,-1,-1,-1,-1,-1
8250,ordeno,inseminacion,18,5/18/2018,3,112,0,0,0,-1,-1,-1,-1,-1,-1
8252,ordeno,prenez,24,5/18/2018,2,245,0,0,-1,-1,-1,-1,-1,-1,-1
8258,ordeno,prenez,14,5/20/2018,2,193,0,2,-1,-1,-1,-1,-1,-1,-1
8264,ordeno,prenez,17,5/22/2018,3,133,1,1,0,-1,-1,-1,-1,-1,-1
8265,ordeno,prenez,13,5/22/2018,2,251,0,2,-1,-1,-1,-1,-1,-1,-1
8266,ordeno,prenez,13,5/22/2018,2,400,1,0,-1,-1,-1,-1,-1,-1,-1
8267,seca,prenez,1,5/22/2018,2,349,0,0,-1,-1,-1,-1,-1,-1,-1
8270,ordeno,prenez,13,5/23/2018,2,274,1,1,-1,-1,-1,-1,-1,-1,-1
8274,ordeno,prenez,18,5/24/2018,3,125,0,0,0,-1,-1,-1,-1,-1,-1
8275,ordeno,pd-inseminacion,3,5/24/2018,2,249,0,1,-1,-1,-1,-1,-1,-1,-1
