index,cow,Status,gynecological_status,patio,given_birthdate,lactation,milk_days,number_mastitis_lactation_1,number_mastitis_lactation_2,number_mastitis_lactation_3,number_mastitis_lactation_4,number_mastitis_lactation_5,number_mastitis_lactation_6,number_mastitis_lactation_7,number_mastitis_lactation_8,number_mastitis_lactation_9
3977,12722,milking,insemination,7,3/19/2020,1,80,0,0,0,0,0,0,0,0,0
3978,12724,milking,insemination,8,3/19/2020,1,102,0,0,0,0,0,0,0,0,0
3979,12725,milking,insemination,6,3/19/2020,1,59,0,0,0,0,0,0,0,0,0
3980,12728,milking,insemination,7,3/20/2020,1,75,0,0,0,0,0,0,0,0,0
3981,12729,milking,labor,2,3/21/2020,1,1,0,0,0,0,0,0,0,0,0
3982,12730,milking,insemination,6,3/21/2020,1,65,0,0,0,0,0,0,0,0,0
3983,12732,milking,heat,30,3/21/2020,1,63,0,0,0,0,0,0,0,0,0
3984,12733,milking,pregnacy,8,3/22/2020,1,101,0,0,0,0,0,0,0,0,0
3985,12734,milking,heat,6,3/22/2020,1,59,0,0,0,0,0,0,0,0,0
3986,12736,milking,labor,4,3/22/2020,1,21,0,0,0,0,0,0,0,0,0
3987,12737,milking,labor,2,3/22/2020,1,16,0,0,0,0,0,0,0,0,0
3988,12738,milking,heat,4,3/22/2020,1,23,0,0,0,0,0,0,0,0,0
3989,12739,milking,insemination,6,3/22/2020,1,72,0,0,0,0,0,0,0,0,0
3990,12740,milking,labor,2,3/23/2020,1,4,0,0,0,0,0,0,0,0,0
3991,12742,milking,heat,5,3/24/2020,1,47,0,0,0,0,0,0,0,0,0
3992,12744,milking,heat,6,3/25/2020,1,57,0,0,0,0,0,0,0,0,0
3993,12746,milking,insemination,7,3/25/2020,1,73,0,0,0,0,0,0,0,0,0
3994,12748,milking,insemination,3,3/26/2020,1,70,1,0,0,0,0,0,0,0,0
3995,12750,milking,pregnacy,8,3/28/2020,1,101,0,0,0,0,0,0,0,0,0
3996,12751,milking,labor,4,3/28/2020,1,23,0,0,0,0,0,0,0,0,0
3997,12752,milking,insemination,6,3/28/2020,1,67,0,0,0,0,0,0,0,0,0
3998,12753,milking,insemination,7,3/29/2020,1,77,0,0,0,0,0,0,0,0,0
3999,12754,milking,insemination,5,3/29/2020,1,47,0,0,0,0,0,0,0,0,0
4000,12755,milking,labor,2,3/29/2020,1,3,0,0,0,0,0,0,0,0,0
4001,12756,milking,heat,5,3/30/2020,1,39,0,0,0,0,0,0,0,0,0
4002,12758,milking,labor,6,3/30/2020,1,58,0,0,0,0,0,0,0,0,0
4003,12764,milking,insemination,6,3/31/2020,1,69,0,0,0,0,0,0,0,0,0
4004,12768,milking,heat,5,4/1/2020,1,36,0,0,0,0,0,0,0,0,0
4005,12769,milking,pregnacy,8,4/1/2020,1,104,0,0,0,0,0,0,0,0,0
4006,12771,milking,insemination,8,4/2/2020,1,105,2,0,0,0,0,0,0,0,0
4007,12773,milking,labor,6,4/2/2020,1,67,0,0,0,0,0,0,0,0,0
4008,12774,milking,labor,5,4/2/2020,1,34,0,0,0,0,0,0,0,0,0
4009,12775,milking,insemination,6,4/3/2020,1,68,0,0,0,0,0,0,0,0,0
4010,12779,milking,insemination,6,4/4/2020,1,62,0,0,0,0,0,0,0,0,0
4011,12780,milking,pregnacy,8,4/4/2020,1,102,0,0,0,0,0,0,0,0,0
4012,12781,milking,labor,4,4/4/2020,1,26,0,0,0,0,0,0,0,0,0
4013,12782,milking,labor,4,4/4/2020,1,31,0,0,0,0,0,0,0,0,0
4014,12784,milking,heat,6,4/4/2020,1,55,0,0,0,0,0,0,0,0,0
4015,12787,milking,labor,5,4/4/2020,1,32,0,0,0,0,0,0,0,0,0
4016,12791,milking,insemination,6,4/5/2020,1,61,0,0,0,0,0,0,0,0,0
4017,12793,milking,labor,2,4/6/2020,1,12,0,0,0,0,0,0,0,0,0
4018,12795,milking,heat,5,4/7/2020,1,43,0,0,0,0,0,0,0,0,0
4019,12796,milking,labor,2,4/7/2020,1,19,0,0,0,0,0,0,0,0,0
4020,12797,milking,insemination,8,4/7/2020,1,113,0,0,0,0,0,0,0,0,0
4021,12798,milking,insemination,6,4/7/2020,1,69,0,0,0,0,0,0,0,0,0
4022,12800,milking,labor,4,4/8/2020,1,21,0,0,0,0,0,0,0,0,0
4023,12801,milking,insemination,7,4/8/2020,1,79,0,0,0,0,0,0,0,0,0
4024,12802,milking,insemination,6,4/8/2020,1,62,0,0,0,0,0,0,0,0,0
4025,12803,milking,insemination,6,4/9/2020,1,72,0,0,0,0,0,0,0,0,0
4026,12809,milking,labor,5,4/10/2020,1,52,0,0,0,0,0,0,0,0,0
4027,12810,milking,labor,2,4/10/2020,1,15,0,0,0,0,0,0,0,0,0
4028,12812,milking,insemination,6,4/10/2020,1,63,0,0,0,0,0,0,0,0,0
4029,12813,milking,labor,5,4/10/2020,1,53,0,0,0,0,0,0,0,0,0
4030,12815,milking,insemination,6,4/10/2020,1,66,0,0,0,0,0,0,0,0,0
4031,12817,milking,labor,2,4/12/2020,1,18,0,0,0,0,0,0,0,0,0
4032,12819,milking,labor,5,4/12/2020,1,39,0,0,0,0,0,0,0,0,0
4033,12821,milking,insemination,7,4/12/2020,1,76,0,0,0,0,0,0,0,0,0
4034,12824,milking,insemination,5,4/13/2020,1,51,1,0,0,0,0,0,0,0,0
4035,12825,milking,heat,6,4/13/2020,1,58,0,0,0,0,0,0,0,0,0
4036,12832,milking,labor,2,4/13/2020,1,11,0,0,0,0,0,0,0,0,0
4037,12833,milking,heat,5,4/14/2020,1,42,0,0,0,0,0,0,0,0,0
4038,12834,milking,insemination,7,4/14/2020,1,77,0,0,0,0,0,0,0,0,0
4039,12837,milking,labor,6,4/15/2020,1,69,0,0,0,0,0,0,0,0,0
4040,12840,milking,labor,2,4/15/2020,1,14,0,0,0,0,0,0,0,0,0
4041,12841,milking,heat,4,4/16/2020,1,30,0,0,0,0,0,0,0,0,0
4042,12842,milking,labor,4,4/16/2020,1,28,0,0,0,0,0,0,0,0,0
4043,12844,milking,labor,4,4/16/2020,1,30,0,0,0,0,0,0,0,0,0
4044,12849,milking,insemination,6,4/17/2020,1,59,0,0,0,0,0,0,0,0,0
4045,12850,milking,insemination,6,4/17/2020,1,61,0,0,0,0,0,0,0,0,0
4046,12853,milking,insemination,7,4/17/2020,1,83,0,0,0,0,0,0,0,0,0
4047,12854,milking,insemination,7,4/17/2020,1,79,0,0,0,0,0,0,0,0,0
4048,12857,milking,labor,5,4/18/2020,1,49,0,0,0,0,0,0,0,0,0
4049,12860,milking,labor,2,4/19/2020,1,5,0,0,0,0,0,0,0,0,0
4050,12861,milking,insemination,6,4/19/2020,1,72,0,0,0,0,0,0,0,0,0
4051,12863,milking,pregnacy,8,4/19/2020,1,98,0,0,0,0,0,0,0,0,0
4052,12865,milking,labor,2,4/19/2020,1,10,0,0,0,0,0,0,0,0,0
4053,12870,milking,labor,2,4/21/2020,1,3,0,0,0,0,0,0,0,0,0
4054,12871,milking,labor,2,4/21/2020,1,8,0,0,0,0,0,0,0,0,0
4055,12872,milking,labor,5,4/21/2020,1,37,0,0,0,0,0,0,0,0,0
4056,12874,milking,labor,5,4/21/2020,1,49,0,0,0,0,0,0,0,0,0
4057,12880,milking,labor,4,4/23/2020,1,25,0,0,0,0,0,0,0,0,0
4058,12882,milking,labor,4,4/23/2020,1,24,0,0,0,0,0,0,0,0,0
4059,12883,milking,labor,2,4/23/2020,1,17,0,0,0,0,0,0,0,0,0
4060,12886,milking,insemination,7,4/23/2020,1,73,0,0,0,0,0,0,0,0,0
4061,12887,milking,labor,2,4/24/2020,1,12,0,0,0,0,0,0,0,0,0
4062,12889,milking,heat,5,4/25/2020,1,45,0,0,0,0,0,0,0,0,0
4063,12893,milking,insemination,6,4/26/2020,1,68,0,0,0,0,0,0,0,0,0
4064,12894,milking,labor,5,4/26/2020,1,32,0,0,0,0,0,0,0,0,0
4065,12895,milking,insemination,7,4/26/2020,1,76,0,0,0,0,0,0,0,0,0
4066,12899,milking,labor,2,4/26/2020,1,10,0,0,0,0,0,0,0,0,0
4067,12900,milking,labor,2,4/26/2020,1,18,0,0,0,0,0,0,0,0,0
4068,12902,milking,labor,5,4/27/2020,1,31,0,0,0,0,0,0,0,0,0
4069,12903,milking,labor,6,4/27/2020,1,57,0,0,0,0,0,0,0,0,0
4070,12906,milking,insemination,7,4/27/2020,1,82,0,0,0,0,0,0,0,0,0
4071,12911,milking,labor,4,4/27/2020,1,24,0,0,0,0,0,0,0,0,0
4072,12913,milking,labor,2,4/28/2020,1,6,0,0,0,0,0,0,0,0,0
4073,12917,milking,labor,2,4/29/2020,1,20,0,0,0,0,0,0,0,0,0
4074,12918,milking,labor,5,4/29/2020,1,53,0,0,0,0,0,0,0,0,0
4075,12922,milking,labor,2,4/30/2020,1,5,0,0,0,0,0,0,0,0,0
4076,12924,milking,insemination,7,4/30/2020,1,80,0,0,0,0,0,0,0,0,0
4077,12932,milking,labor,2,5/3/2020,1,20,0,0,0,0,0,0,0,0,0
4078,12936,milking,labor,4,5/5/2020,1,28,0,0,0,0,0,0,0,0,0
4079,12937,milking,labor,2,5/6/2020,1,8,0,0,0,0,0,0,0,0,0
4080,12938,milking,labor,5,5/7/2020,1,53,0,0,0,0,0,0,0,0,0
4081,12946,milking,labor,2,5/8/2020,1,8,0,0,0,0,0,0,0,0,0
4082,12950,milking,labor,4,5/9/2020,1,22,0,0,0,0,0,0,0,0,0
4083,12951,milking,labor,2,5/10/2020,1,10,0,0,0,0,0,0,0,0,0
4084,12952,milking,labor,5,5/10/2020,1,31,0,0,0,0,0,0,0,0,0
4085,12962,milking,heat,5,5/12/2020,1,52,0,0,0,0,0,0,0,0,0
4086,12963,milking,labor,4,5/12/2020,1,22,0,0,0,0,0,0,0,0,0
4087,12964,milking,heat,5,5/12/2020,1,36,0,0,0,0,0,0,0,0,0
4088,12967,milking,labor,4,5/13/2020,1,21,0,0,0,0,0,0,0,0,0
4089,12968,milking,labor,4,5/13/2020,1,30,0,0,0,0,0,0,0,0,0
4090,12969,milking,labor,2,5/13/2020,1,14,0,0,0,0,0,0,0,0,0
4091,12971,milking,labor,4,5/14/2020,1,21,0,0,0,0,0,0,0,0,0
4092,12972,milking,labor,5,5/15/2020,1,44,0,0,0,0,0,0,0,0,0
4093,12974,milking,labor,4,5/15/2020,1,26,0,0,0,0,0,0,0,0,0
4094,12979,milking,heat,5,5/15/2020,1,31,0,0,0,0,0,0,0,0,0
4095,12982,milking,labor,2,5/16/2020,1,10,0,0,0,0,0,0,0,0,0
4096,12992,milking,labor,2,5/20/2020,1,17,0,0,0,0,0,0,0,0,0
4097,12994,milking,labor,2,5/20/2020,1,4,0,0,0,0,0,0,0,0,0
4098,13005,milking,labor,2,5/24/2020,1,6,0,0,0,0,0,0,0,0,0
4099,13010,milking,labor,2,5/26/2020,1,19,0,0,0,0,0,0,0,0,0
4100,13013,milking,heat,5,5/26/2020,1,37,0,0,0,0,0,0,0,0,0
4101,13014,milking,labor,2,5/26/2020,1,20,0,0,0,0,0,0,0,0,0
4102,13015,milking,heat,5,5/27/2020,1,38,0,0,0,0,0,0,0,0,0
4103,13026,milking,heat,5,5/29/2020,1,48,1,0,0,0,0,0,0,0,0
4104,13033,milking,labor,2,5/30/2020,1,6,0,0,0,0,0,0,0,0,0
4105,13036,milking,insemination,18,10/29/2011,8,112,0,0,0,0,0,0,0,0,0
4106,13038,milking,labor,5,5/31/2020,1,44,0,0,0,0,0,0,0,0,0
4107,13039,milking,labor,5,5/31/2020,1,37,0,0,0,0,0,0,0,0,0
4108,13043,milking,labor,2,6/1/2020,1,13,0,0,0,0,0,0,0,0,0
4109,13046,milking,labor,4,6/2/2020,1,29,0,0,0,0,0,0,0,0,0
4110,13054,milking,labor,5,6/3/2020,1,36,0,0,0,0,0,0,0,0,0
4111,13055,milking,heat,5,6/3/2020,1,45,0,0,0,0,0,0,0,0,0
4112,13057,milking,labor,4,6/4/2020,1,21,0,0,0,0,0,0,0,0,0
4113,13058,milking,labor,2,6/4/2020,1,16,0,0,0,0,0,0,0,0,0
4114,13059,milking,labor,4,6/4/2020,1,30,0,0,0,0,0,0,0,0,0
4115,13070,milking,labor,2,6/7/2020,1,15,0,0,0,0,0,0,0,0,0
4116,13084,milking,labor,5,6/12/2020,1,34,0,0,0,0,0,0,0,0,0
4117,13091,milking,labor,2,6/13/2020,1,18,0,0,0,0,0,0,0,0,0
4118,13093,milking,labor,2,6/14/2020,1,5,0,0,0,0,0,0,0,0,0
4119,13104,milking,insemination,5,6/16/2020,1,54,0,0,0,0,0,0,0,0,0
4120,13105,milking,heat,4,6/16/2020,1,24,0,0,0,0,0,0,0,0,0
4121,13106,milking,labor,2,6/16/2020,1,6,0,0,0,0,0,0,0,0,0
4122,13111,milking,heat,5,6/17/2020,1,34,0,0,0,0,0,0,0,0,0
4123,13115,milking,labor,5,6/18/2020,1,45,0,0,0,0,0,0,0,0,0
4124,13117,milking,insemination,5,6/19/2020,1,52,0,0,0,0,0,0,0,0,0
4125,13119,milking,labor,2,6/20/2020,1,10,0,0,0,0,0,0,0,0,0
4126,13124,milking,heat,4,6/21/2020,1,29,0,0,0,0,0,0,0,0,0
4127,13125,milking,labor,2,6/21/2020,1,6,0,0,0,0,0,0,0,0,0
4128,13131,milking,heat,5,6/23/2020,1,41,0,0,0,0,0,0,0,0,0
4129,13136,milking,labor,2,6/24/2020,1,20,0,0,0,0,0,0,0,0,0
4130,13147,milking,labor,2,6/28/2020,1,11,0,0,0,0,0,0,0,0,0
4131,13149,milking,labor,5,6/28/2020,1,48,0,0,0,0,0,0,0,0,0
4132,13153,milking,labor,4,6/30/2020,1,24,0,0,0,0,0,0,0,0,0
4133,13154,milking,labor,2,6/30/2020,1,16,0,0,0,0,0,0,0,0,0
4134,13195,milking,labor,4,7/10/2020,1,25,0,0,0,0,0,0,0,0,0
4135,13196,milking,labor,4,7/11/2020,1,29,0,0,0,0,0,0,0,0,0
4136,13207,milking,labor,2,7/16/2020,1,5,0,0,0,0,0,0,0,0,0
4137,13246,milking,labor,4,7/28/2020,1,27,0,0,0,0,0,0,0,0,0
4138,13286,milking,labor,2,8/4/2020,1,9,0,0,0,0,0,0,0,0,0
4139,13292,milking,heat,5,8/7/2020,1,36,0,0,0,0,0,0,0,0,0
4140,13406,milking,pregnacy,29,2/3/2012,8,235,0,1,0,0,0,1,0,3,0
4141,13639,milking,insemination,20,6/1/2012,8,55,0,0,1,0,0,0,0,0,0
4142,14302,milking,pregnacy,27,11/2/2012,6,328,0,0,0,0,0,0,0,0,0
4143,14548,milking,pregnacy,14,12/22/2012,7,197,0,0,1,0,0,0,0,0,0
4144,14598,milking,heat,18,1/2/2013,8,106,0,0,0,1,0,0,0,0,0
4145,14661,milking,insemination,15,1/19/2013,7,178,0,0,0,0,2,1,0,0,0
4146,14670,milking,insemination,24,1/21/2013,6,245,0,0,2,0,0,0,0,0,0
4147,14701,milking,insemination,29,1/31/2013,8,194,0,0,1,0,1,2,0,0,0
4148,15009,milking,pregnacy,13,1/1/2016,4,252,0,1,0,0,0,0,0,0,0
4149,15012,milking,pregnacy,27,1/1/2016,4,306,0,0,0,0,0,0,0,0,0
4150,15054,milking,insemination,15,3/15/2018,3,183,0,1,2,0,0,0,0,0,0
4151,15056,milking,pregnacy,29,3/2/2018,3,227,0,1,0,0,0,0,0,0,0
4152,15062,milking,pregnacy,13,3/1/2018,2,266,0,1,0,0,0,0,0,0,0
4153,15068,milking,insemination,14,3/11/2018,3,187,1,0,0,0,0,0,0,0,0
4154,15069,milking,pregnacy,29,3/9/2018,3,254,0,0,0,0,0,0,0,0,0
4155,15071,milking,pregnacy,14,3/12/2018,3,204,0,0,1,0,0,0,0,0,0
4156,15074,milking,pregnacy,15,2/8/2018,3,162,0,1,0,0,0,0,0,0,0
4157,15075,milking,labor,20,2/8/2018,3,47,0,0,0,0,0,0,0,0,0
4158,15076,milking,pregnacy,17,3/11/2018,3,152,0,2,0,0,0,0,0,0,0
4159,15085,milking,heat,17,9/28/2017,3,136,0,0,0,0,0,0,0,0,0
4160,15088,milking,insemination,14,11/7/2017,3,187,0,2,2,0,0,0,0,0,0
4161,15089,milking,insemination,25,11/6/2017,3,224,0,0,1,0,0,0,0,0,0
4162,20002,milking,pregnacy,25,11/10/2018,2,220,0,0,0,0,0,0,0,0,0
4163,20003,milking,pregnacy,25,12/7/2018,2,222,0,0,0,0,0,0,0,0,0
4164,20007,milking,pregnacy,15,11/26/2018,2,178,0,0,0,0,0,0,0,0,0
4165,20009,dry,pregnacy,86,10/30/2018,1,543,0,0,0,0,0,0,0,0,0
4166,20010,milking,pregnacy,24,11/18/2018,2,236,0,0,0,0,0,0,0,0,0
4167,20011,milking,insemination,20,11/16/2018,2,48,0,0,0,0,0,0,0,0,0
4168,20012,milking,pregnacy,14,12/14/2018,2,189,0,0,0,0,0,0,0,0,0
4169,20013,milking,pregnacy,15,11/30/2018,2,157,0,1,0,0,0,0,0,0,0
4170,20014,milking,pregnacy,13,11/14/2018,2,248,0,0,0,0,0,0,0,0,0
4171,20016,milking,pregnacy,29,12/1/2018,2,231,0,0,0,0,0,0,0,0,0
4172,20017,milking,pregnacy,25,11/15/2018,2,226,0,0,0,0,0,0,0,0,0
4173,20022,milking,pregnacy,23,12/1/2018,2,215,0,1,0,0,0,0,0,0,0
4174,20023,milking,pregnacy,23,11/26/2018,2,204,0,0,0,0,0,0,0,0,0
4175,20024,milking,pregnacy,14,12/14/2018,2,200,0,0,0,0,0,0,0,0,0
4176,20026,milking,pregnacy,25,11/8/2018,2,226,0,0,0,0,0,0,0,0,0
4177,20027,milking,heat,19,10/26/2018,2,83,0,0,0,0,0,0,0,0,0
4178,20028,milking,pregnacy,24,11/9/2018,2,236,0,0,0,0,0,0,0,0,0
4179,20029,milking,pregnacy,15,12/15/2018,2,159,2,0,0,0,0,0,0,0,0
4180,20031,milking,insemination,25,12/15/2018,2,229,0,0,0,0,0,0,0,0,0
4181,20033,milking,pregnacy,15,12/5/2018,2,219,0,1,0,0,0,0,0,0,0
4182,20037,milking,pregnacy,14,12/17/2018,2,192,0,0,0,0,0,0,0,0,0
4183,20039,milking,pregnacy,25,11/3/2018,2,235,0,0,0,0,0,0,0,0,0
4184,20044,milking,pregnacy,15,1/7/2019,2,164,0,0,0,0,0,0,0,0,0
4185,20046,milking,pregnacy,25,12/3/2018,2,230,0,0,0,0,0,0,0,0,0
4186,20048,milking,heat,20,10/14/2018,2,51,0,0,0,0,0,0,0,0,0
4187,20052,milking,insemination,23,1/10/2019,2,206,0,0,0,0,0,0,0,0,0
4188,20053,milking,pregnacy,25,12/23/2018,2,226,0,0,0,0,0,0,0,0,0
4189,20054,milking,labor,20,12/16/2018,2,25,1,0,0,0,0,0,0,0,0
4190,20056,milking,pregnacy,13,12/8/2018,2,237,0,0,0,0,0,0,0,0,0
4191,20059,milking,insemination,29,12/18/2018,2,212,0,0,0,0,0,0,0,0,0
4192,20060,milking,pregnacy,15,11/8/2018,2,181,0,0,0,0,0,0,0,0,0
4193,20062,milking,pregnacy,25,12/31/2018,2,225,0,0,0,0,0,0,0,0,0
4194,20064,dry,pregnacy,1,12/25/2018,1,494,0,0,0,0,0,0,0,0,0
4195,20068,milking,pregnacy,23,12/20/2018,2,213,0,0,0,0,0,0,0,0,0
4196,20070,milking,pregnacy,23,12/19/2018,2,206,0,0,0,0,0,0,0,0,0
4197,20071,milking,pregnacy,23,11/18/2018,2,216,0,0,0,0,0,0,0,0,0
4198,20072,milking,pregnacy,15,12/10/2018,2,165,0,0,0,0,0,0,0,0,0
4199,20073,milking,insemination,15,12/30/2018,2,154,0,0,0,0,0,0,0,0,0
4200,20076,milking,pregnacy,14,12/15/2018,2,188,0,0,0,0,0,0,0,0,0
4201,20077,milking,pregnacy,14,11/20/2018,2,201,0,0,0,0,0,0,0,0,0
4202,20078,milking,insemination,17,11/10/2018,2,151,1,0,0,0,0,0,0,0,0
4203,20079,milking,insemination,17,12/18/2018,2,131,0,0,0,0,0,0,0,0,0
4204,20080,milking,pregnacy,25,11/22/2018,2,230,0,0,0,0,0,0,0,0,0
4205,20081,milking,pregnacy,23,11/29/2018,2,216,0,0,0,0,0,0,0,0,0
4206,20082,milking,pregnacy,29,10/19/2018,2,184,0,0,0,0,0,0,0,0,0
4207,20083,milking,insemination,25,12/28/2018,2,219,1,0,0,0,0,0,0,0,0
4208,20084,milking,no_inseminate,30,12/28/2018,1,554,0,0,0,0,0,0,0,0,0
4209,20086,milking,insemination,23,11/22/2018,2,211,0,0,0,0,0,0,0,0,0
4210,20087,milking,pregnacy,25,12/31/2018,2,222,0,0,0,0,0,0,0,0,0
4211,20088,milking,pregnacy,14,12/31/2018,2,201,0,0,0,0,0,0,0,0,0
4212,20089,dry,pregnacy,1,12/26/2018,1,510,0,0,0,0,0,0,0,0,0
4213,20090,milking,pregnacy,18,11/30/2018,2,125,0,0,0,0,0,0,0,0,0
4214,20091,milking,pregnacy,17,12/9/2018,2,133,0,0,0,0,0,0,0,0,0
4215,20093,milking,pregnacy,15,1/6/2019,2,180,0,0,0,0,0,0,0,0,0
4216,20094,milking,pregnacy,17,1/4/2019,2,151,0,0,0,0,0,0,0,0,0
4217,20096,milking,pregnacy,25,9/2/2018,2,220,0,1,0,0,0,0,0,0,0
4218,20100,milking,pregnacy,14,1/7/2019,2,187,0,0,0,0,0,0,0,0,0
4219,20102,milking,pregnacy,15,12/24/2018,2,177,0,0,0,0,0,0,0,0,0
4220,20103,milking,pregnacy,17,1/8/2019,2,146,0,0,0,0,0,0,0,0,0
4221,20104,milking,pregnacy,15,11/2/2018,2,184,0,0,0,0,0,0,0,0,0
4222,20107,milking,pregnacy,25,12/30/2018,2,222,0,0,0,0,0,0,0,0,0
4223,20108,milking,pregnacy,23,12/2/2018,2,217,0,0,0,0,0,0,0,0,0
4224,20109,milking,insemination,14,11/17/2018,2,202,0,0,0,0,0,0,0,0,0
4225,20113,milking,pregnacy,23,12/11/2018,2,205,0,0,0,0,0,0,0,0,0
4226,20114,milking,pregnacy,17,11/24/2018,2,137,0,0,0,0,0,0,0,0,0
4227,20117,milking,pregnacy,14,1/8/2019,2,193,0,0,0,0,0,0,0,0,0
4228,20119,milking,pregnacy,25,10/4/2018,2,223,0,0,0,0,0,0,0,0,0
4229,20120,milking,pregnacy,25,12/20/2018,2,219,0,0,0,0,0,0,0,0,0
4230,20121,milking,insemination,18,11/25/2018,2,107,0,0,0,0,0,0,0,0,0
4231,20122,milking,pregnacy,14,12/18/2018,2,186,1,0,0,0,0,0,0,0,0
4232,20125,milking,insemination,17,11/28/2018,2,153,0,0,0,0,0,0,0,0,0
4233,20127,milking,insemination,19,1/20/2019,2,63,0,0,0,0,0,0,0,0,0
4234,20128,milking,pregnacy,14,1/25/2019,2,195,1,1,0,0,0,0,0,0,0
4235,20129,milking,pregnacy,18,1/16/2019,2,110,0,0,0,0,0,0,0,0,0
4236,20130,milking,pregnacy,14,10/23/2018,2,202,1,0,0,0,0,0,0,0,0
4237,20131,milking,no_inseminate,30,1/5/2019,1,547,0,0,0,0,0,0,0,0,0
4238,20132,milking,pregnacy,15,1/22/2019,2,166,0,0,0,0,0,0,0,0,0
4239,20133,milking,insemination,15,12/31/2018,2,156,0,0,0,0,0,0,0,0,0
4240,20134,milking,pregnacy,14,1/3/2019,2,187,1,0,0,0,0,0,0,0,0
4241,20138,milking,pregnacy,13,1/9/2019,2,232,0,0,0,0,0,0,0,0,0
4242,20140,milking,labor,20,12/27/2018,2,47,0,0,0,0,0,0,0,0,0
4243,20141,milking,pregnacy,14,1/12/2019,2,197,0,1,0,0,0,0,0,0,0
4244,20142,milking,pregnacy,14,10/3/2018,2,192,0,2,0,0,0,0,0,0,0
4245,20145,milking,pregnacy,14,12/17/2018,2,202,0,0,0,0,0,0,0,0,0
4246,20146,milking,pregnacy,23,1/11/2019,2,214,0,0,0,0,0,0,0,0,0
4247,20147,milking,pregnacy,15,1/13/2019,2,184,0,0,0,0,0,0,0,0,0
4248,20148,milking,pregnacy,14,1/2/2019,2,199,0,0,0,0,0,0,0,0,0
4249,20150,milking,insemination,20,10/16/2018,2,52,1,0,0,0,0,0,0,0,0
4250,20151,milking,pregnacy,23,9/12/2018,2,208,0,0,0,0,0,0,0,0,0
4251,20152,milking,insemination,14,10/22/2018,2,195,1,2,0,0,0,0,0,0,0
4252,20153,milking,insemination,17,12/18/2018,2,140,0,0,0,0,0,0,0,0,0
4253,20154,milking,pregnacy,15,10/12/2018,2,179,0,0,0,0,0,0,0,0,0
4254,20155,milking,pregnacy,14,1/17/2019,2,189,0,0,0,0,0,0,0,0,0
4255,20156,milking,no_inseminate,30,11/12/2018,1,539,0,0,0,0,0,0,0,0,0
4256,20157,milking,pregnacy,15,1/8/2019,2,160,0,0,0,0,0,0,0,0,0
4257,20158,dry,pregnacy,85,12/28/2018,1,510,0,0,0,0,0,0,0,0,0
4258,20160,milking,pregnacy,14,12/6/2018,2,199,0,0,0,0,0,0,0,0,0
4259,20161,milking,pregnacy,28,12/21/2018,2,179,0,0,0,0,0,0,0,0,0
4260,20162,milking,pregnacy,28,12/31/2018,2,215,0,0,0,0,0,0,0,0,0
4261,20163,milking,insemination,15,1/12/2019,2,182,0,0,0,0,0,0,0,0,0
4262,20164,milking,labor,20,1/5/2019,2,53,0,1,0,0,0,0,0,0,0
4263,20165,milking,pregnacy,15,12/24/2018,2,173,0,0,0,0,0,0,0,0,0
4264,20166,milking,insemination,17,11/20/2018,2,133,0,0,0,0,0,0,0,0,0
4265,20167,milking,pregnacy,23,1/16/2019,2,206,0,0,0,0,0,0,0,0,0
4266,20170,milking,pregnacy,15,12/16/2018,2,155,0,0,0,0,0,0,0,0,0
4267,20172,milking,pregnacy,15,10/15/2018,2,182,1,0,0,0,0,0,0,0,0
4268,20174,milking,pregnacy,15,10/22/2018,2,156,0,0,0,0,0,0,0,0,0
4269,20175,milking,pregnacy,23,1/10/2019,2,216,0,0,0,0,0,0,0,0,0
4270,20177,milking,pregnacy,25,1/27/2019,2,219,0,0,0,0,0,0,0,0,0
4271,20178,milking,pregnacy,15,1/25/2019,2,184,0,0,0,0,0,0,0,0,0
4272,20179,milking,labor,20,1/1/2019,2,42,0,0,0,0,0,0,0,0,0
4273,20180,milking,labor,21,11/17/2018,2,1,0,0,0,0,0,0,0,0,0
4274,20181,milking,pregnacy,14,10/21/2018,2,197,0,0,0,0,0,0,0,0,0
4275,20183,milking,pregnacy,14,12/7/2018,2,189,0,0,0,0,0,0,0,0,0
4276,20185,milking,labor,19,12/23/2018,2,86,0,0,0,0,0,0,0,0,0
4277,20186,milking,abortion,14,1/26/2019,2,188,0,0,0,0,0,0,0,0,0
4278,20187,milking,pregnacy,15,11/25/2018,2,169,0,0,0,0,0,0,0,0,0
4279,20188,milking,labor,21,12/22/2018,2,13,0,0,0,0,0,0,0,0,0
4280,20189,milking,insemination,14,11/24/2018,2,200,0,0,0,0,0,0,0,0,0
4281,20190,milking,pregnacy,17,1/19/2019,2,147,0,0,0,0,0,0,0,0,0
4282,20191,milking,pregnacy,23,11/28/2018,2,205,0,0,0,0,0,0,0,0,0
4283,20192,milking,pregnacy,14,12/21/2018,2,200,0,0,0,0,0,0,0,0,0
4284,20194,milking,insemination,15,11/5/2018,2,177,0,0,0,0,0,0,0,0,0
4285,20195,milking,labor,20,12/7/2018,2,29,0,0,0,0,0,0,0,0,0
4286,20196,milking,pregnacy,18,11/17/2018,2,113,0,0,0,0,0,0,0,0,0
4287,20198,milking,insemination,19,1/13/2019,2,93,0,0,0,0,0,0,0,0,0
4288,20200,milking,pregnacy,14,12/19/2018,2,193,0,1,0,0,0,0,0,0,0
