,id,lactation_1,lactation_2,lactation_3,total_production_1,total_production_2,total_production_3,milk_days_1,milk_days_2,milk_days_3,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,abortos_Lac_1,abortos_lac_2,abortos_lac_3,production_ok
1471,8776,1,1,0,8480,7905,0,329,184,0,0,0,-1,2,1,-1,0,0,-1,0
1472,8777,1,1,0,8326,7442,0,277,208,0,0,1,-1,1,2,-1,0,0,-1,0
1473,8780,1,1,0,10290,11445,0,328,293,0,0,0,-1,3,6,-1,0,0,-1,0
1474,8781,1,1,0,6643,12501,0,263,375,0,0,1,-1,1,10,-1,0,0,-1,0
1475,8784,1,1,0,7326,8312,0,287,318,0,0,0,-1,1,5,-1,0,1,-1,0
1476,8788,1,1,0,9257,9321,0,292,252,0,0,1,-1,1,6,-1,0,0,-1,0
1477,8794,1,1,0,10740,9985,0,338,278,0,0,0,-1,4,9,-1,0,0,-1,0
1478,8797,1,1,0,7691,11349,0,323,315,0,1,1,-1,1,3,-1,0,0,-1,0
1479,8800,1,1,0,5411,9320,0,301,263,0,0,0,-1,2,3,-1,0,0,-1,0
1480,8801,1,1,0,9032,11660,0,308,294,0,0,0,-1,3,4,-1,0,0,-1,0
1481,8808,1,1,0,9692,10181,0,289,229,0,0,0,-1,1,1,-1,0,0,-1,0
1482,8810,1,1,0,10568,5091,0,367,111,0,0,0,-1,3,2,-1,0,0,-1,0
1483,8813,1,1,0,10536,3646,0,343,81,0,0,0,-1,1,1,-1,0,0,-1,0
1484,8814,1,1,0,7878,11239,0,293,319,0,0,0,-1,1,6,-1,0,0,-1,0
1485,8820,1,1,0,8401,11497,0,299,331,0,0,0,-1,2,5,-1,0,0,-1,0
1486,8821,1,1,0,8504,8140,0,326,235,0,0,0,-1,1,1,-1,0,0,-1,0
1487,8822,1,1,0,10834,13418,0,307,305,0,1,0,-1,3,4,-1,0,0,-1,0
1488,8824,1,1,0,7760,10094,0,273,341,0,1,5,-1,1,2,-1,0,0,-1,0
1489,8829,1,1,0,8353,6460,0,311,313,0,0,0,-1,1,4,-1,0,0,-1,0
1490,8838,1,1,0,6694,6250,0,272,176,0,0,0,-1,1,2,-1,0,0,-1,0
1491,8840,1,1,0,13707,691,0,493,28,0,0,0,-1,4,0,-1,1,0,-1,0
1492,8842,1,1,0,11371,3372,0,362,188,0,0,0,-1,3,2,-1,0,0,-1,0
1493,8845,1,1,0,7115,10129,0,274,291,0,0,0,-1,1,5,-1,0,1,-1,0
1494,8848,1,1,0,9421,10756,0,335,303,0,0,0,-1,3,6,-1,0,0,-1,0
1495,8849,1,1,1,6090,8245,2238,263,273,56,0,0,0,1,1,0,0,0,0,0
1496,8852,1,1,0,8089,10001,0,338,284,0,0,1,-1,3,3,-1,0,0,-1,0
1497,8858,1,1,0,9272,8265,0,326,293,0,0,0,-1,3,5,-1,0,0,-1,0
1498,8863,1,1,0,10311,9550,0,376,229,0,0,0,-1,4,1,-1,0,1,-1,0
1499,8869,1,1,0,10106,8826,0,277,173,0,0,0,-1,1,1,-1,0,0,-1,0
1500,8871,1,1,0,12538,12897,0,354,264,0,0,1,-1,4,3,-1,0,0,-1,0
1501,8874,1,1,0,9042,6111,0,317,132,0,0,0,-1,3,1,-1,0,0,-1,0
1502,8875,1,1,0,6776,9036,0,307,293,0,0,0,-1,2,4,-1,0,0,-1,0
1503,8876,1,1,0,6601,7128,0,270,196,0,0,0,-1,1,1,-1,0,0,-1,0
1504,8877,1,1,0,8449,11282,0,316,313,0,0,0,-1,2,4,-1,0,0,-1,0
1505,8886,1,1,0,9521,10419,0,296,286,0,0,0,-1,1,6,-1,0,1,-1,0
1506,8889,1,1,0,11262,10308,0,398,236,0,0,0,-1,6,3,-1,0,0,-1,0
1507,8893,1,1,0,9716,11336,0,289,249,0,1,0,-1,1,6,-1,0,0,-1,0
1508,8894,1,1,0,10435,9033,0,335,298,0,0,0,-1,3,5,-1,0,0,-1,0
1509,8897,1,1,0,7170,10350,0,309,286,0,0,0,-1,4,7,-1,0,1,-1,0
1510,8899,1,1,0,7086,10418,0,286,286,0,0,0,-1,1,3,-1,0,0,-1,0
1511,8906,1,1,0,10819,4038,0,342,257,0,0,0,-1,2,1,-1,0,0,-1,0
1512,8907,1,1,0,7824,8623,0,291,192,0,0,0,-1,1,1,-1,0,0,-1,0
1513,8908,1,1,0,9863,3905,0,318,86,0,0,0,-1,1,1,-1,0,0,-1,0
1514,8910,1,1,1,8110,9887,8261,297,274,204,0,1,2,1,1,1,0,0,0,0
1515,8914,1,1,0,15153,11719,0,544,299,0,1,0,-1,5,3,-1,1,0,-1,0
1516,8915,1,1,0,7981,8534,0,307,272,0,0,0,-1,2,6,-1,0,0,-1,0
1517,8917,1,1,0,11263,9673,0,362,270,0,0,0,-1,3,6,-1,0,1,-1,0
1518,8918,1,1,0,10663,13075,0,267,307,0,1,1,-1,1,4,-1,0,0,-1,0
1519,8922,1,1,0,7543,11361,0,276,310,0,0,0,-1,1,3,-1,0,0,-1,0
1520,8927,1,1,0,9580,8579,0,299,239,0,0,1,-1,2,1,-1,0,0,-1,0
1521,8931,1,1,0,6466,9847,0,280,291,0,1,1,-1,1,2,-1,0,0,-1,0
1522,8935,1,1,0,8026,9628,0,283,234,0,0,0,-1,1,3,-1,0,0,-1,0
1523,8941,1,1,0,9897,5881,0,372,170,0,2,0,-1,4,3,-1,0,0,-1,0
1524,8943,1,1,0,12891,1403,0,454,39,0,0,0,-1,9,0,-1,0,0,-1,0
1525,8946,1,1,0,9200,9315,0,305,294,0,0,1,-1,2,4,-1,0,0,-1,0
1526,8947,1,1,0,9002,10843,0,328,291,0,0,0,-1,2,3,-1,0,0,-1,0
1527,8949,1,1,0,12704,5192,0,456,107,0,0,0,-1,5,0,-1,0,0,-1,0
1528,8950,1,1,0,8991,12896,0,273,306,0,0,0,-1,1,7,-1,0,0,-1,0
1529,8951,1,1,0,8031,7632,0,264,299,0,0,0,-1,1,6,-1,0,0,-1,0
1530,8953,1,1,0,10558,7156,0,373,187,0,0,0,-1,4,1,-1,0,0,-1,0
1531,8954,1,1,0,13240,7596,0,427,175,0,0,1,-1,7,2,-1,0,0,-1,0
1532,8962,1,1,0,12249,6846,0,401,217,0,0,0,-1,4,1,-1,0,0,-1,0
1533,8964,1,1,0,8387,5841,0,293,129,0,1,0,-1,2,2,-1,0,0,-1,0
1534,8965,1,1,0,8730,5687,0,292,128,0,0,1,-1,1,2,-1,0,0,-1,0
1535,8968,1,1,0,9079,7433,0,298,180,0,0,0,-1,1,4,-1,0,0,-1,0
1536,8969,1,1,0,8214,6893,0,286,304,0,0,0,-1,1,2,-1,0,0,-1,0
1537,8973,1,1,0,9171,9252,0,301,254,0,0,0,-1,2,4,-1,0,1,-1,0
1538,8974,1,1,0,8845,7901,0,332,262,0,0,0,-1,2,2,-1,0,0,-1,0
1539,8976,1,1,0,7433,7260,0,271,170,0,0,0,-1,1,5,-1,0,0,-1,0
1540,8978,1,1,0,7013,9086,0,285,311,0,0,1,-1,2,5,-1,0,0,-1,0
1541,8979,1,1,0,11308,2360,0,306,46,0,0,0,-1,3,0,-1,0,0,-1,0
1542,8980,1,1,0,8767,5813,0,352,143,0,0,0,-1,3,2,-1,0,0,-1,0
1543,8984,1,1,1,7789,8364,9634,284,275,254,0,0,0,1,1,2,0,0,0,0
1544,8986,1,1,0,10330,6933,0,409,175,0,0,0,-1,2,1,-1,0,0,-1,0
1545,8987,1,1,0,10901,5565,0,373,136,0,0,0,-1,4,5,-1,0,0,-1,0
1546,8988,1,1,0,14789,2114,0,484,49,0,0,0,-1,8,0,-1,0,0,-1,0
1547,8989,1,1,0,7916,9954,0,289,288,0,0,0,-1,1,4,-1,0,0,-1,0
1548,8991,1,1,0,11327,6097,0,463,139,0,0,0,-1,8,1,-1,0,0,-1,0
1549,8993,1,1,0,8942,10016,0,291,248,0,1,0,-1,2,2,-1,0,0,-1,0
1550,8994,1,1,0,6796,8609,0,302,274,0,1,0,-1,2,6,-1,0,0,-1,0
1551,8997,1,1,1,7836,7809,7688,290,280,220,0,0,0,1,1,1,0,0,0,0
1552,8998,1,1,0,9274,12461,0,305,322,0,0,5,-1,2,3,-1,0,0,-1,0
1553,8999,1,1,0,8823,10053,0,305,283,0,0,0,-1,2,2,-1,0,0,-1,0
1554,9003,1,1,0,7593,8972,0,286,296,0,0,9,-1,1,1,-1,0,0,-1,0
1555,9008,1,1,0,8025,10359,0,275,275,0,0,0,-1,1,6,-1,0,0,-1,0
1556,9010,1,1,0,11195,7338,0,391,192,0,0,0,-1,5,1,-1,0,0,-1,0
1557,9012,1,1,1,12465,9993,10204,371,280,329,0,1,0,3,1,3,0,0,0,1
1558,9013,1,1,0,6636,9449,0,267,266,0,0,1,-1,1,1,-1,0,0,-1,0
1559,9019,1,1,0,9702,6216,0,294,136,0,0,0,-1,2,1,-1,0,0,-1,0
1560,9022,1,1,0,11648,6184,0,375,222,0,1,0,-1,4,3,-1,0,0,-1,0
1561,9027,1,1,0,9455,4963,0,317,104,0,0,0,-1,2,1,-1,0,0,-1,0
1562,9028,1,1,0,13159,7282,0,414,129,0,0,0,-1,4,1,-1,1,0,-1,0
1563,9030,1,1,0,27024,18756,0,837,436,0,1,0,-1,7,2,-1,2,0,-1,0
1564,9038,1,1,0,14985,5997,0,444,112,0,3,0,-1,6,3,-1,1,0,-1,0
1565,9041,1,1,1,9586,12429,12774,273,329,338,0,0,0,1,3,3,0,0,0,1
1566,9044,1,1,1,8600,16038,15661,295,456,442,0,0,0,2,7,7,0,0,0,1
1567,9045,1,1,1,8226,14270,9662,285,502,285,0,0,0,1,4,1,0,1,0,0
1568,9047,1,1,0,12272,7572,0,311,224,0,0,2,-1,1,2,-1,0,0,-1,0
1569,9048,1,1,1,10198,11113,11788,326,330,345,0,0,1,2,2,4,0,0,0,1
1570,9049,1,1,0,10009,9713,0,334,226,0,0,0,-1,3,1,-1,0,0,-1,0
1571,9051,1,1,1,10742,9516,9187,345,284,283,0,0,0,5,1,2,0,0,0,0
1572,9052,1,1,0,9964,7976,0,373,206,0,0,0,-1,4,2,-1,0,0,-1,0
1573,9055,1,1,0,9775,5292,0,316,114,0,0,0,-1,3,1,-1,0,0,-1,0
1574,9057,1,1,1,10892,12127,16525,293,449,484,0,0,0,2,4,8,0,1,0,1
1575,9058,1,1,1,7923,10695,9492,279,361,277,0,0,0,1,3,1,0,0,0,0
1576,9059,1,1,0,10942,10274,0,351,240,0,0,0,-1,5,4,-1,0,0,-1,0
1577,9060,1,1,0,7741,10408,0,273,320,0,0,0,-1,1,4,-1,0,1,-1,0
1578,9061,1,1,0,8778,10218,0,284,245,0,0,0,-1,2,2,-1,0,1,-1,0
1579,9063,1,1,0,8096,10393,0,294,288,0,0,0,-1,1,4,-1,0,0,-1,0
1580,9064,1,1,1,9947,11133,16636,277,276,456,1,0,0,1,1,6,0,0,0,1
1581,9067,1,1,1,8173,8887,8255,283,300,268,0,0,0,1,2,1,0,0,0,0
1582,9071,1,1,0,10420,1612,0,350,47,0,0,0,-1,2,0,-1,0,0,-1,0
1583,9076,1,1,1,8654,11481,8235,314,377,272,0,0,0,2,5,1,0,0,0,0
1584,9078,1,1,1,10681,10710,8789,391,314,324,2,0,2,3,2,2,0,0,0,0
1585,9079,1,1,1,9089,11776,6714,312,390,305,0,0,0,2,2,2,0,1,0,0
1586,9081,1,1,0,9229,10399,0,271,279,0,0,0,-1,1,6,-1,0,0,-1,0
1587,9082,1,1,1,9483,9241,10422,352,273,341,0,0,0,3,1,3,0,0,0,1
1588,9083,1,1,1,10621,12914,14845,352,407,435,0,3,1,2,4,5,0,1,0,1
1589,9084,1,1,1,10386,11178,9579,329,284,270,0,0,0,2,1,1,0,0,0,0
1590,9086,1,1,1,10208,9907,10841,285,306,343,0,3,1,1,2,4,0,0,0,1
1591,9089,1,1,1,8392,10547,11369,272,325,373,1,0,2,1,3,5,0,0,0,1
1592,9090,1,1,1,8873,9568,9116,312,319,282,0,0,0,2,2,1,0,0,0,0
1593,9091,1,1,1,8883,11827,11295,288,338,319,0,1,0,1,4,2,0,0,0,1
1594,9092,1,1,0,12403,11005,0,374,229,0,0,0,-1,2,2,-1,1,0,-1,0
1595,9095,1,1,1,9995,12618,10966,287,361,271,0,0,0,1,4,1,0,0,0,1
1596,9097,1,1,1,9579,13779,12611,293,497,410,0,0,0,1,5,4,0,2,1,1
1597,9098,1,1,1,9250,13365,9642,285,445,289,0,0,0,1,5,1,0,0,0,0
1598,9099,1,1,1,9349,9716,11902,285,287,362,0,0,0,1,1,2,0,0,1,1
1599,9100,1,1,1,8093,10621,10438,284,342,325,0,0,0,1,3,3,0,0,0,1
1600,9103,1,1,1,9759,10999,10360,274,295,390,0,0,1,1,1,2,0,0,1,1
1601,9104,1,1,0,8694,11974,0,279,303,0,0,0,-1,2,4,-1,0,0,-1,0
1602,9105,1,1,1,11094,12079,12427,322,305,306,0,2,0,2,2,1,0,0,0,1
1603,9111,1,1,1,10492,15641,15628,302,402,442,0,0,0,2,5,4,0,0,1,1
1604,9114,1,1,1,13460,12512,10897,451,481,245,2,0,0,4,4,1,1,0,0,1
1605,9119,1,1,0,7184,5311,0,265,122,0,0,0,-1,1,1,-1,0,0,-1,0
1606,9120,1,1,0,9128,4579,0,325,108,0,0,0,-1,1,1,-1,0,0,-1,0
1607,9122,1,1,1,9436,10061,9413,308,287,279,0,0,0,2,1,1,0,0,0,0
1608,9126,1,1,0,8949,7274,0,334,213,0,0,0,-1,2,4,-1,0,0,-1,0
1609,9127,1,1,1,7355,9568,7121,277,318,280,0,0,0,1,2,1,0,0,0,0
1610,9128,1,1,0,9320,10013,0,279,286,0,0,0,-1,1,7,-1,0,0,-1,0
1611,9132,1,1,0,10529,7382,0,340,146,0,0,0,-1,4,3,-1,0,0,-1,0
1612,9133,1,1,1,8845,10444,8217,262,288,278,0,0,0,1,1,1,0,0,0,0
1613,9134,1,1,0,12328,5394,0,449,137,0,0,0,-1,3,2,-1,1,0,-1,0
1614,9135,1,1,0,7862,7456,0,292,215,0,0,0,-1,2,1,-1,0,0,-1,0
1615,9137,1,1,0,9424,6515,0,360,148,0,0,0,-1,4,3,-1,0,0,-1,0
1616,9141,1,1,0,7988,7059,0,303,181,0,0,0,-1,1,3,-1,0,0,-1,0
1617,9142,1,1,0,9590,3716,0,309,82,0,0,0,-1,2,2,-1,0,0,-1,0
1618,9145,1,1,0,8560,8457,0,288,277,0,0,2,-1,2,2,-1,0,0,-1,0
1619,9146,1,1,1,10128,13138,12265,293,324,290,0,2,0,1,2,1,0,0,0,1
1620,9147,1,1,0,9348,9350,0,343,246,0,0,1,-1,3,6,-1,0,0,-1,0
1621,9148,1,1,1,18685,9428,5624,716,263,106,0,1,0,4,1,1,0,0,0,0
1622,9150,1,1,1,13129,10820,12174,446,296,332,0,0,0,5,1,2,0,0,0,1
1623,9151,1,1,0,7809,10222,0,267,303,0,0,0,-1,1,6,-1,0,0,-1,0
1624,9152,1,1,0,8466,6958,0,333,198,0,0,0,-1,2,4,-1,0,0,-1,0
1625,9157,1,1,1,7995,10222,6852,288,342,172,0,1,0,1,4,3,0,0,0,0
1626,9159,1,1,1,9775,11750,10881,286,314,285,0,1,1,1,2,1,0,0,0,1
1627,9162,1,1,1,10653,12348,10638,342,353,283,0,0,0,4,3,1,0,0,0,1
1628,9167,1,1,0,11329,8410,0,368,175,0,0,0,-1,3,1,-1,0,0,-1,0
1629,9169,1,1,0,11964,5493,0,412,109,0,0,0,-1,4,1,-1,1,0,-1,0
1630,9170,1,1,1,14636,16840,3178,459,511,72,0,0,0,6,7,0,1,0,0,0
1631,9172,1,1,0,9356,5599,0,339,135,0,0,1,-1,1,0,-1,0,0,-1,0
1632,9173,1,1,0,6414,10713,0,265,303,0,0,0,-1,1,4,-1,0,0,-1,0
1633,9174,1,1,1,8437,15111,12080,264,526,272,0,0,2,1,7,3,0,0,0,1
1634,9175,1,1,1,10537,9558,8053,394,345,286,0,0,0,3,3,2,0,0,0,0
1635,9176,1,1,1,8478,10495,11460,318,333,373,0,0,0,3,3,6,0,0,0,1
1636,9177,1,1,0,6528,8900,0,288,277,0,0,1,-1,1,5,-1,0,0,-1,0
1637,9178,1,1,0,12285,4878,0,476,106,0,0,0,-1,8,1,-1,0,0,-1,0
1638,9182,1,1,0,8712,11218,0,297,276,0,0,0,-1,1,4,-1,0,0,-1,0
1639,9183,1,1,0,10563,5635,0,458,122,0,0,0,-1,9,3,-1,0,0,-1,0
1640,9184,1,1,1,7049,8433,8737,267,272,267,1,0,0,1,1,1,0,0,0,0
1641,9185,1,1,0,7569,7846,0,290,223,0,0,0,-1,1,7,-1,0,0,-1,0
1642,9186,1,1,0,7184,6481,0,270,214,0,0,0,-1,1,2,-1,0,0,-1,0
1643,9189,1,1,0,7419,3443,0,295,89,0,0,0,-1,2,1,-1,0,0,-1,0
1644,9190,1,1,0,7201,7764,0,292,275,0,0,0,-1,1,1,-1,0,0,-1,0
1645,9191,1,1,0,7156,10607,0,270,309,0,0,0,-1,1,6,-1,0,0,-1,0
1646,9192,1,1,1,10438,10098,5173,349,306,104,0,0,0,2,2,1,0,0,0,0
1647,9193,1,1,1,11605,9310,14208,408,261,350,0,0,1,5,1,6,0,0,0,1
1648,9194,1,1,1,12937,10431,4531,420,277,85,0,0,0,4,1,2,0,0,0,0
1649,9196,1,1,0,9026,11140,0,284,287,0,0,0,-1,1,3,-1,0,0,-1,0
1650,9200,1,1,1,10075,9408,10073,347,265,287,0,0,0,3,1,1,0,0,0,1
1651,9201,1,1,1,10165,14000,9103,359,448,188,0,0,0,5,5,5,0,1,0,0
1652,9205,1,1,1,13327,12993,9321,462,356,185,0,0,0,6,3,1,0,0,0,0
1653,9207,1,1,1,10323,15585,12262,311,404,290,0,0,1,2,4,6,0,1,1,1
1654,9209,1,1,1,9229,14607,9646,270,473,261,1,1,1,1,3,2,0,2,0,0
1655,9210,1,1,0,19083,14084,0,711,349,0,5,1,-1,8,4,-1,1,0,-1,0
1656,9211,1,1,0,7526,7109,0,288,211,0,1,0,-1,1,3,-1,0,0,-1,0
1657,9213,1,1,1,13884,14898,5610,469,416,105,0,0,1,8,7,2,0,0,0,0
1658,9217,1,1,0,7619,11111,0,295,271,0,0,0,-1,2,2,-1,0,0,-1,0
1659,9221,1,1,1,14286,14273,2022,469,459,49,1,1,0,7,7,0,0,0,0,0
1660,9223,1,1,1,17458,11452,2213,636,304,46,0,0,0,4,2,0,1,0,0,0
1661,9224,1,1,1,8408,8367,10016,291,339,270,0,0,0,1,3,1,0,0,0,1
1662,9227,1,1,1,8619,8122,10407,343,269,358,0,0,0,3,1,4,0,0,0,1
1663,9228,1,1,0,8128,4369,0,292,250,0,0,0,-1,1,1,-1,0,0,-1,0
1664,9232,1,1,0,10379,8220,0,309,211,0,0,0,-1,2,2,-1,0,0,-1,0
1665,9236,1,1,1,12309,12271,8610,414,376,183,0,3,8,5,4,4,0,0,0,0
1666,9237,1,1,1,10316,13087,11670,299,386,282,0,1,0,1,2,1,0,1,0,1
1667,9241,1,1,0,8613,10405,0,266,289,0,1,0,-1,1,2,-1,0,0,-1,0
1668,9242,1,1,1,14863,10878,12030,416,278,278,1,0,1,6,1,4,0,0,0,1
1669,9243,1,1,1,13186,11925,1586,416,407,142,0,2,0,2,3,2,1,0,0,0
1670,9246,1,1,1,9549,12461,8253,287,465,220,0,0,0,2,9,6,0,0,0,0
1671,9247,1,1,1,9142,12563,9940,322,398,228,2,0,0,2,3,7,0,0,0,0
1672,9249,1,1,0,10830,7680,0,347,217,0,0,0,-1,2,2,-1,1,0,-1,0
1673,9250,1,1,0,16273,15615,0,573,441,0,1,0,-1,9,10,-1,0,0,-1,0
1674,9253,1,1,1,14260,14176,4932,467,415,90,0,1,0,7,7,1,0,0,0,0
1675,9254,1,1,1,15109,10222,7952,535,269,156,0,0,0,9,1,2,0,0,0,0
1676,9255,1,1,1,9194,13202,10580,316,404,235,0,0,1,3,7,1,0,0,0,1
1677,9256,1,1,1,8856,13153,11850,266,407,286,0,0,0,1,6,3,0,0,0,1
1678,9257,1,1,1,11219,12784,4533,414,441,101,0,0,0,7,7,1,0,0,0,0
1679,9258,1,1,0,10217,10201,0,318,232,0,0,0,-1,2,2,-1,0,0,-1,0
1680,9259,1,1,0,11393,12973,0,320,245,0,0,1,-1,2,1,-1,0,0,-1,0
1681,9261,1,1,0,7921,21,0,316,75,0,0,1,-1,2,1,-1,0,0,-1,0
1682,9262,1,1,0,15016,12448,0,679,336,0,0,0,-1,9,4,-1,1,0,-1,0
1683,9264,1,1,0,8156,8766,0,304,243,0,0,0,-1,2,2,-1,0,0,-1,0
1684,9270,1,1,1,12875,10523,9724,405,323,233,0,1,1,4,3,2,0,0,0,0
1685,9271,1,1,1,12116,10864,5360,496,274,194,0,0,1,2,1,2,1,0,0,0
1686,9272,1,1,1,14750,11096,6458,510,331,119,1,0,0,4,3,3,1,0,0,0
1687,9277,1,1,0,13398,5925,0,449,121,0,0,0,-1,2,1,-1,1,0,-1,0
1688,9279,1,1,1,11331,14408,5325,332,481,116,0,1,0,3,4,3,0,0,0,0
1689,9280,1,1,1,14026,11277,4749,472,358,106,0,3,0,6,2,1,0,0,0,0
1690,9282,1,1,0,11361,7532,0,354,143,0,0,0,-1,2,1,-1,0,0,-1,0
1691,9285,1,1,1,12701,8707,9875,421,269,243,0,1,0,4,1,1,0,0,0,0
1692,9286,1,1,1,15994,10810,7751,491,294,147,0,0,0,4,2,4,1,0,0,0
1693,9288,1,1,1,11624,9948,10050,364,296,269,0,0,2,5,2,3,0,0,0,1
1694,9291,1,1,1,9487,12215,10814,300,354,282,0,0,0,1,3,5,0,0,0,1
1695,9292,1,1,0,15868,11047,0,572,366,0,0,0,-1,4,3,-1,1,0,-1,0
1696,9294,1,1,0,6764,5955,0,270,209,0,0,0,-1,1,2,-1,0,0,-1,0
1697,9296,1,1,0,8309,11602,0,279,287,0,1,0,-1,1,5,-1,0,0,-1,0
1698,9297,1,1,0,9446,7118,0,315,156,0,0,0,-1,3,2,-1,0,0,-1,0
1699,9299,1,1,1,11361,12375,11350,343,353,232,0,0,0,3,2,6,0,0,0,1
1700,9303,1,1,1,12336,8961,6076,489,282,151,0,0,0,2,1,1,1,0,0,0
1701,9305,1,1,0,7762,7849,0,322,239,0,0,1,-1,2,3,-1,0,0,-1,0
1702,9306,1,1,1,7510,10271,9452,291,339,286,0,0,1,1,3,4,0,0,0,0
1703,9307,1,1,0,11839,5406,0,404,114,0,0,0,-1,3,1,-1,1,0,-1,0
1704,9308,1,1,0,10172,7699,0,349,162,0,0,0,-1,4,2,-1,0,0,-1,0
1705,9311,1,1,1,13345,9018,6278,491,264,141,1,0,0,2,1,4,1,0,0,0
1706,9313,1,1,1,8845,9926,9909,291,364,261,0,0,0,1,3,4,0,0,0,0
1707,9314,1,1,0,9490,8323,0,325,191,0,0,0,-1,1,3,-1,0,0,-1,0
1708,9315,1,1,1,8569,10117,8021,305,351,281,0,1,1,1,3,1,0,0,0,0
1709,9318,1,1,0,11506,7839,0,349,183,0,0,0,-1,3,1,-1,0,0,-1,0
1710,9321,1,1,1,10644,11292,12701,331,288,282,0,0,1,2,1,1,0,0,0,1
1711,9322,1,1,1,16230,9226,4411,543,280,99,0,0,0,5,1,1,2,0,0,0
1712,9324,1,1,1,11879,12386,11274,356,313,242,0,0,0,2,2,1,0,0,0,1
1713,9325,1,1,1,10241,9538,13084,306,280,326,0,0,0,1,1,3,0,0,0,1
1714,9326,1,1,1,9365,10067,7270,363,343,197,0,1,0,1,4,2,0,0,0,0
1715,9327,1,1,1,13884,11291,8210,440,281,188,0,0,2,4,1,4,0,0,0,0
1716,9329,1,1,0,7816,10509,0,264,302,0,0,0,-1,1,6,-1,0,0,-1,0
1717,9332,1,1,0,7645,7521,0,271,196,0,0,0,-1,1,4,-1,0,0,-1,0
1718,9334,1,1,0,5925,9462,0,261,286,0,0,0,-1,1,5,-1,0,0,-1,0
1719,9336,1,1,1,10750,14852,6462,362,428,113,1,0,0,4,7,2,0,0,0,0
1720,9337,1,1,1,9387,15181,9593,297,399,198,0,1,0,1,5,6,0,0,0,0
1721,9340,1,1,1,10481,11573,7574,354,392,162,0,0,0,2,4,2,0,0,0,0
1722,9341,1,1,1,11872,19532,779,339,549,28,0,2,1,2,5,0,0,1,0,0
1723,9342,1,1,0,11944,8482,0,362,156,0,0,0,-1,2,1,-1,0,0,-1,0
1724,9345,1,1,1,9335,9937,10717,316,275,311,0,0,0,2,1,4,0,0,0,1
1725,9346,1,1,1,14157,13605,0,484,397,12,0,1,0,7,3,0,0,0,0,0
1726,9347,1,1,1,8892,10622,11156,323,287,317,0,0,0,2,1,6,0,0,0,1
1727,9349,1,1,0,18492,14421,0,595,373,0,0,1,-1,8,4,-1,0,0,-1,0
1728,9352,1,1,0,11054,1441,0,410,51,0,0,0,-1,4,0,-1,1,0,-1,0
1729,9354,1,1,1,8564,11310,8796,312,391,204,0,0,0,2,3,7,0,0,0,0
1730,9355,1,1,1,12270,9169,11169,361,269,261,0,0,2,3,1,2,0,0,0,1
1731,9357,1,1,1,9643,11242,9581,319,309,283,0,0,0,2,2,4,0,0,0,0
1732,9359,1,1,1,15263,7913,3460,535,273,90,0,0,0,3,1,1,1,0,0,0
1733,9360,1,1,1,9869,11383,7120,369,383,153,6,0,0,2,4,3,0,0,0,0
1734,9361,1,1,0,8115,7559,0,294,177,0,0,0,-1,2,2,-1,0,0,-1,0
1735,9364,1,1,1,11353,8432,9433,372,294,238,2,0,0,3,1,1,0,0,0,0
1736,9367,1,1,1,10203,11136,7990,357,288,253,0,0,0,3,1,2,0,0,0,0
1737,9368,1,1,1,8792,10988,8981,286,383,205,0,0,0,1,4,6,0,0,0,0
1738,9372,1,1,1,12721,10024,7721,433,274,192,0,0,1,6,1,5,0,0,0,0
1739,9375,1,1,0,9476,8984,0,288,209,0,0,0,-1,2,1,-1,0,0,-1,0
1740,9376,1,1,1,13433,9288,1726,543,313,46,0,0,0,5,2,0,0,0,0,0
1741,9377,1,1,1,10136,10119,3758,318,283,284,0,0,0,2,2,4,0,0,0,0
1742,9378,1,1,0,15154,12993,0,529,430,0,0,0,-1,9,8,-1,1,0,-1,0
1743,9381,1,1,1,8983,10908,6385,296,392,200,0,0,0,1,2,3,0,0,0,0
1744,9382,1,1,1,9971,11263,6614,332,390,170,0,1,0,2,3,2,0,0,0,0
1745,9383,1,1,1,9947,10301,9128,303,290,296,0,1,0,1,1,4,0,0,1,0
1746,9384,1,1,1,12248,9439,7124,420,279,187,0,1,0,3,1,1,1,0,0,0
1747,9385,1,1,0,5623,5696,0,290,150,0,0,0,-1,2,1,-1,0,0,-1,0
1748,9386,1,1,1,8344,10020,5741,322,367,213,5,3,2,2,3,2,0,0,0,0
1749,9387,1,1,1,11208,10547,8193,357,338,193,1,0,0,4,2,1,0,1,0,0
1750,9393,1,1,1,8186,10528,7078,298,388,201,0,0,0,1,3,5,0,1,0,0
1751,9395,1,1,1,11009,10541,7619,368,319,199,0,0,1,4,3,1,0,0,0,0
1752,9398,1,1,0,7727,8860,0,281,240,0,0,0,-1,1,1,-1,0,0,-1,0
1753,9399,1,1,1,9668,8903,8599,325,302,264,1,1,0,2,2,1,0,0,0,0
1754,9400,1,1,1,12142,13356,6548,394,362,126,0,0,0,2,1,1,0,0,0,0
1755,9401,1,1,1,9677,9071,10545,338,270,263,0,0,0,2,1,1,0,0,0,1
1756,9402,1,1,0,9316,7394,0,332,165,0,1,1,-1,2,2,-1,0,0,-1,0
1757,9403,1,1,0,7335,6471,0,291,179,0,1,0,-1,1,4,-1,0,0,-1,0
